booking_code,service_name,status,is_cancelled,shoot_date,net_amount_ngn,labour_ngn,trusted_min_labour_ngn,crew_rows,work_days,margin_ngn,loss,genuine_loss,artefact_loss,no_timesheets
BK-02074,Photoshoot,Completed,False,2024-03-24,2749000.0,1380500.0,1380500.0,8,1.0,1368500.0,False,False,False,False
BK-02075,Event Coverage,Postponed,False,2024-03-24,1453500.0,1022000.0,969000.0,5,1.0,431500.0,False,False,False,False
BK-02076,Photoshoot,Postponed,False,2024-03-25,691000.0,873500.0,702500.0,8,1.0,-182500.0,True,True,False,False
BK-02077,Music Video,Completed,False,2024-03-25,17633278.08,416000.0,118000.0,3,1.0,17217278.08,False,False,False,False
BK-02078,Photoshoot,In Production,False,2024-03-25,705000.0,1223000.0,1223000.0,6,1.0,-518000.0,True,True,False,False
BK-02079,Music Video,Invoiced,False,2024-03-26,11561000.0,651000.0,651000.0,4,1.0,10910000.0,False,False,False,False
BK-02080,Music Video,In Production,False,2024-03-26,21110000.0,382000.0,212000.0,4,1.0,20728000.0,False,False,False,False
BK-02082,Photoshoot,Completed,False,2024-03-28,724947.66,1263500.0,1050500.0,8,1.0,-538552.34,True,True,False,False
BK-02083,Event Coverage,Invoiced,False,2024-03-30,5026000.0,360000.0,360000.0,3,1.0,4666000.0,False,False,False,False
BK-02084,Wedding Film,Completed,False,2024-03-30,4356000.0,2112000.0,1742000.0,12,1.0,2244000.0,False,False,False,False
BK-02085,Photoshoot,Unknown,False,2024-03-30,9616355.6,3611500.0,3344500.0,23,4.0,6004855.6,False,False,False,False
BK-02086,Commercial / TVC,Completed,False,2024-04-01,32710000.0,334500.0,310000.0,3,1.0,32375500.0,False,False,False,False
BK-02087,Photoshoot,Invoiced,False,2024-04-01,2957000.0,1056500.0,1056500.0,5,1.0,1900500.0,False,False,False,False
BK-02088,Wedding Film,Completed,False,2024-04-02,13048014.52,3325500.0,3325500.0,16,2.0,9722514.52,False,False,False,False
BK-02089,Wedding Film,Completed,False,2024-04-03,3864600.0,1375500.0,1295500.0,8,2.0,2489100.0,False,False,False,False
BK-02090,Photoshoot,Completed,False,2024-04-03,2328450.0,1606000.0,1433500.0,10,2.0,722450.0,False,False,False,False
BK-02091,Event Coverage,Completed,False,2024-04-04,6566000.0,1637000.0,1376000.0,16,2.0,4929000.0,False,False,False,False
BK-02092,Unknown,In Production,False,2024-04-05,3959507.52,454500.0,454500.0,2,1.0,3505007.52,False,False,False,False
BK-02093,Event Coverage,Completed,False,2024-04-05,4397000.0,1154500.0,848500.0,8,2.0,3242500.0,False,False,False,False
BK-02094,Short Film,Completed,False,2024-04-05,20411000.0,860500.0,860500.0,5,1.0,19550500.0,False,False,False,False
BK-02095,Wedding Film,Completed,False,2024-04-06,6396000.0,820500.0,820500.0,4,1.0,5575500.0,False,False,False,False
BK-02096,Photoshoot,Postponed,False,2024-04-06,2670000.0,974500.0,937500.0,5,1.0,1695500.0,False,False,False,False
BK-02097,Photoshoot,Unknown,False,2024-04-06,3731000.0,1292500.0,845000.0,8,1.0,2438500.0,False,False,False,False
BK-02098,Music Video,Completed,False,2024-04-06,14230000.0,881500.0,881500.0,8,2.0,13348500.0,False,False,False,False
BK-02099,Event Coverage,Postponed,False,2024-04-06,5059370.72,1092500.0,1055500.0,7,1.0,3966870.7199999997,False,False,False,False
BK-02100,Event Coverage,Completed,False,2024-04-06,5338000.0,802500.0,676500.0,5,1.0,4535500.0,False,False,False,False
BK-02101,Photoshoot,Invoiced,False,2024-04-06,1183000.0,1268000.0,1144000.0,8,2.0,-85000.0,True,False,True,False
BK-02102,Wedding Film,Invoiced,False,2024-04-06,4334000.0,1024000.0,888000.0,6,3.0,3310000.0,False,False,False,False
BK-02103,Studio Rental,Completed,False,2024-04-07,837000.0,5378000.0,4550000.0,19,4.0,-4541000.0,True,True,False,False
BK-02104,Corporate Documentary,Completed,False,2024-04-08,13414000.0,433000.0,433000.0,3,1.0,12981000.0,False,False,False,False
BK-02105,Unknown,Postponed,False,2024-04-08,197000.0,823500.0,823500.0,5,1.0,-626500.0,True,True,False,False
BK-02106,Corporate Documentary,Completed,False,2024-04-09,6965092.17,195500.0,195500.0,2,1.0,6769592.17,False,False,False,False
BK-02108,Short Film,Completed,False,2024-04-09,11763000.0,596500.0,205000.0,3,1.0,11166500.0,False,False,False,False
BK-02110,Commercial / TVC,Invoiced,False,2024-04-10,107039000.0,2471000.0,2233000.0,19,4.0,104568000.0,False,False,False,False
BK-02111,Commercial / TVC,Completed,False,2024-04-11,36258000.0,589000.0,589000.0,4,1.0,35669000.0,False,False,False,False
BK-02112,Photoshoot,Invoiced,False,2024-04-11,2110000.0,1027000.0,950000.0,4,1.0,1083000.0,False,False,False,False
BK-02113,Studio Rental,Completed,False,2024-04-11,182000.0,464000.0,424000.0,5,1.0,-282000.0,True,True,False,False
BK-02114,Music Video,Completed,False,2024-04-12,20841000.0,739000.0,739000.0,4,1.0,20102000.0,False,False,False,False
BK-02115,Studio Rental,Completed,False,2024-04-13,504000.0,1227500.0,417000.0,5,1.0,-723500.0,True,False,True,False
BK-02116,Studio Rental,Completed,False,2024-04-13,857000.0,1442000.0,1121500.0,8,1.0,-585000.0,True,True,False,False
BK-02117,Commercial / TVC,Invoiced,False,2024-04-13,50350000.0,1707000.0,1100000.0,8,1.0,48643000.0,False,False,False,False
BK-02118,Photoshoot,In Production,False,2024-04-13,2506000.0,574000.0,365000.0,4,1.0,1932000.0,False,False,False,False
BK-02119,Studio Rental,Completed,False,2024-04-13,649000.0,680000.0,27000.0,4,1.0,-31000.0,True,False,True,False
BK-02120,Corporate Documentary,Postponed,False,2024-04-13,22057838.26,313500.0,313500.0,5,1.0,21744338.26,False,False,False,False
BK-02121,Music Video,Invoiced,False,2024-04-13,8361000.0,648500.0,427000.0,2,1.0,7712500.0,False,False,False,False
BK-02122,Studio Rental,In Production,False,2024-04-13,764000.0,634500.0,468500.0,4,1.0,129500.0,False,False,False,False
BK-02123,Corporate Documentary,Completed,False,2024-04-14,14265000.0,960000.0,826500.0,6,1.0,13305000.0,False,False,False,False
BK-02124,Event Coverage,Completed,False,2024-04-14,6799000.0,3342000.0,3128000.0,24,3.0,3457000.0,False,False,False,False
BK-02125,Wedding Film,Invoiced,False,2024-04-14,4660000.0,1330500.0,1330500.0,6,1.0,3329500.0,False,False,False,False
BK-02127,Studio Rental,Completed,False,2024-04-15,223200.0,423000.0,423000.0,5,1.0,-199800.0,True,True,False,False
BK-02128,Event Coverage,Unknown,False,2024-04-16,3798000.0,1171000.0,1171000.0,8,2.0,2627000.0,False,False,False,False
BK-02129,Wedding Film,Completed,False,2024-04-16,5328000.0,706500.0,627500.0,4,1.0,4621500.0,False,False,False,False
BK-02130,Commercial / TVC,Invoiced,False,2024-04-16,34152000.0,1346000.0,1248500.0,10,2.0,32806000.0,False,False,False,False
BK-02131,Photoshoot,Completed,False,2024-04-17,3360292.2,325000.0,325000.0,2,1.0,3035292.2,False,False,False,False
BK-02132,Short Film,In Production,False,2024-04-18,9532000.0,1223500.0,1034500.0,8,1.0,8308500.0,False,False,False,False
BK-02133,Studio Rental,Completed,False,2024-04-18,1670000.0,1492500.0,1288500.0,10,2.0,177500.0,False,False,False,False
BK-02134,Photoshoot,Completed,False,2024-04-18,2229000.0,1137500.0,990000.0,6,1.0,1091500.0,False,False,False,False
BK-02135,Studio Rental,Completed,False,2024-04-19,642200.0,1790500.0,1722000.0,10,2.0,-1148300.0,True,True,False,False
BK-02136,Music Video,In Production,False,2024-04-20,18857700.0,894000.0,779000.0,8,2.0,17963700.0,False,False,False,False
BK-02137,Unknown,Completed,False,2024-04-21,23630850.0,1677500.0,1493000.0,8,2.0,21953350.0,False,False,False,False
BK-02138,Wedding Film,Completed,False,2024-04-22,3195000.0,1138000.0,1138000.0,6,2.0,2057000.0,False,False,False,False
BK-02139,Corporate Documentary,Completed,False,2024-04-22,15583000.0,1448000.0,1448000.0,8,2.0,14135000.0,False,False,False,False
BK-02140,Music Video,Completed,False,2024-04-22,8688944.12,456000.0,456000.0,2,1.0,8232944.119999999,False,False,False,False
BK-02141,Studio Rental,Completed,False,2024-04-22,1036000.0,930000.0,820500.0,6,1.0,106000.0,False,False,False,False
BK-02142,Music Video,Completed,False,2024-04-23,21105000.0,403000.0,403000.0,2,1.0,20702000.0,False,False,False,False
BK-02143,Unknown,Invoiced,False,2024-04-23,2288000.0,548000.0,477500.0,5,1.0,1740000.0,False,False,False,False
BK-02144,Music Video,Postponed,False,2024-04-23,10265000.0,1015500.0,941500.0,6,3.0,9249500.0,False,False,False,False
BK-02145,Studio Rental,Completed,False,2024-04-24,949000.0,4140500.0,3092000.0,24,2.0,-3191500.0,True,True,False,False
BK-02146,Corporate Documentary,Invoiced,False,2024-04-24,4061000.0,821500.0,794500.0,5,1.0,3239500.0,False,False,False,False
BK-02147,Commercial / TVC,Completed,False,2024-04-25,10041000.0,1978500.0,1634500.0,12,1.0,8062500.0,False,False,False,False
BK-02148,Wedding Film,Completed,False,2024-04-25,4541000.0,1005000.0,790500.0,4,1.0,3536000.0,False,False,False,False
BK-02149,Event Coverage,Completed,False,2024-04-25,891000.0,1262500.0,535500.0,8,1.0,-371500.0,True,False,True,False
BK-02151,Short Film,Completed,False,2024-04-29,4747000.0,460500.0,460500.0,4,1.0,4286500.0,False,False,False,False
BK-02153,Short Film,Completed,False,2024-04-30,13999000.0,1543500.0,1472500.0,12,1.0,12455500.0,False,False,False,False
BK-02154,Event Coverage,Completed,False,2024-04-30,3540000.0,392000.0,392000.0,2,1.0,3148000.0,False,False,False,False
BK-02155,Music Video,Completed,False,2024-04-30,15737000.0,508500.0,508500.0,4,1.0,15228500.0,False,False,False,False
BK-02156,Corporate Documentary,Completed,False,2024-05-01,13996000.0,1364000.0,1206000.0,8,1.0,12632000.0,False,False,False,False
BK-02157,Studio Rental,In Production,False,2024-05-01,341000.0,789500.0,631500.0,5,1.0,-448500.0,True,True,False,False
BK-02158,Unknown,Completed,False,2024-05-02,6749000.0,909000.0,763000.0,6,1.0,5840000.0,False,False,False,False
BK-02159,Wedding Film,In Production,False,2024-05-02,2432000.0,1002000.0,986000.0,8,1.0,1430000.0,False,False,False,False
BK-02160,Wedding Film,Completed,False,2024-05-02,4852000.0,1060500.0,826500.0,4,1.0,3791500.0,False,False,False,False
BK-02161,Commercial / TVC,Completed,False,2024-05-02,33740000.0,746500.0,746500.0,6,1.0,32993500.0,False,False,False,False
BK-02163,Photoshoot,Completed,False,2024-05-03,7413077.46,4176500.0,3776000.0,20,4.0,3236577.46,False,False,False,False
BK-02164,Music Video,Postponed,False,2024-05-04,11704000.0,506000.0,506000.0,4,1.0,11198000.0,False,False,False,False
BK-02165,Commercial / TVC,Completed,False,2024-05-04,14092705.56,1812000.0,1545000.0,8,1.0,12280705.56,False,False,False,False
BK-02167,Photoshoot,Completed,False,2024-05-05,2278000.0,1620500.0,1620500.0,10,2.0,657500.0,False,False,False,False
BK-02168,Wedding Film,Completed,False,2024-05-06,2536000.0,295000.0,263000.0,4,1.0,2241000.0,False,False,False,False
BK-02169,Unknown,Completed,False,2024-05-07,5906000.0,1206500.0,1206500.0,6,1.0,4699500.0,False,False,False,False
BK-02170,Wedding Film,Postponed,False,2024-05-08,4026000.0,777000.0,677500.0,5,1.0,3249000.0,False,False,False,False
BK-02171,Wedding Film,Completed,False,2024-05-08,10450000.0,1470000.0,734000.0,4,2.0,8980000.0,False,False,False,False
BK-02172,Wedding Film,Completed,False,2024-05-09,8088766.77,546500.0,362500.0,5,1.0,7542266.77,False,False,False,False
BK-02173,Photoshoot,Completed,False,2024-05-09,708300.0,497000.0,497000.0,4,1.0,211300.0,False,False,False,False
BK-02174,Corporate Documentary,Completed,False,2024-05-10,10751000.0,2343000.0,2102000.0,20,5.0,8408000.0,False,False,False,False
BK-02175,Photoshoot,Completed,False,2024-05-11,855000.0,992000.0,887000.0,6,2.0,-137000.0,True,True,False,False
BK-02176,Event Coverage,Postponed,False,2024-05-12,4629000.0,534000.0,534000.0,4,1.0,4095000.0,False,False,False,False
BK-02177,Photoshoot,Invoiced,False,2024-05-12,2772030.25,901000.0,901000.0,6,1.0,1871030.25,False,False,False,False
BK-02178,Wedding Film,Completed,False,2024-05-12,4453000.0,635000.0,556000.0,5,1.0,3818000.0,False,False,False,False
BK-02179,Event Coverage,Completed,False,2024-05-12,1690000.0,331000.0,331000.0,3,1.0,1359000.0,False,False,False,False
BK-02180,Studio Rental,Completed,False,2024-05-13,264100.0,1403000.0,1223000.0,8,1.0,-1138900.0,True,True,False,False
BK-02181,Event Coverage,Completed,False,2024-05-13,5387000.0,832000.0,660000.0,8,2.0,4555000.0,False,False,False,False
BK-02186,Photoshoot,Completed,False,2024-05-15,1121000.0,879500.0,780000.0,5,1.0,241500.0,False,False,False,False
BK-02187,Music Video,Completed,False,2024-05-16,13675000.0,1177500.0,1112500.0,8,2.0,12497500.0,False,False,False,False
BK-02188,Wedding Film,In Production,False,2024-05-17,7264000.0,862500.0,785500.0,5,1.0,6401500.0,False,False,False,False
BK-02189,Corporate Documentary,Completed,False,2024-05-17,17398588.8,918500.0,853500.0,10,2.0,16480088.8,False,False,False,False
BK-02190,Unknown,In Production,False,2024-05-17,12523000.0,388500.0,234500.0,4,1.0,12134500.0,False,False,False,False
BK-02191,Music Video,Completed,False,2024-05-17,17207000.0,548000.0,548000.0,4,1.0,16659000.0,False,False,False,False
BK-02192,Unknown,Completed,False,2024-05-18,1022000.0,1181500.0,1181500.0,9,3.0,-159500.0,True,True,False,False
BK-02193,Short Film,Completed,False,2024-05-18,35281968.0,4161000.0,3213500.0,31,4.0,31120968.0,False,False,False,False
BK-02195,Wedding Film,In Production,False,2024-05-19,5456000.0,1462500.0,1462500.0,8,2.0,3993500.0,False,False,False,False
BK-02196,Photoshoot,Completed,False,2024-05-19,2041000.0,587000.0,587000.0,8,2.0,1454000.0,False,False,False,False
BK-02197,Music Video,Completed,False,2024-05-19,3023000.0,526000.0,314000.0,3,1.0,2497000.0,False,False,False,False
BK-02198,Studio Rental,Unknown,False,2024-05-20,2108000.0,4359000.0,2733500.0,24,3.0,-2251000.0,True,True,False,False
BK-02201,Wedding Film,Completed,False,2024-05-20,7789000.0,2537000.0,2256000.0,12,3.0,5252000.0,False,False,False,False
BK-02202,Event Coverage,Completed,False,2024-05-21,4060000.0,634000.0,634000.0,4,1.0,3426000.0,False,False,False,False
BK-02203,Corporate Documentary,Completed,False,2024-05-22,21682504.85,2758500.0,1812000.0,12,1.0,18924004.85,False,False,False,False
BK-02204,Photoshoot,Completed,False,2024-05-22,2122000.0,789500.0,669500.0,5,1.0,1332500.0,False,False,False,False
BK-02205,Music Video,Completed,False,2024-05-22,12487000.0,851500.0,578500.0,5,1.0,11635500.0,False,False,False,False
BK-02206,Unknown,Invoiced,False,2024-05-22,4546000.0,915000.0,344500.0,5,1.0,3631000.0,False,False,False,False
BK-02207,Event Coverage,Completed,False,2024-05-22,3026700.0,1216500.0,819500.0,8,1.0,1810200.0,False,False,False,False
BK-02208,Event Coverage,Invoiced,False,2024-05-23,1719550.0,468500.0,468500.0,5,1.0,1251050.0,False,False,False,False
BK-02210,Photoshoot,Completed,False,2024-05-24,3296000.0,795500.0,576500.0,4,1.0,2500500.0,False,False,False,False
BK-02211,Wedding Film,Invoiced,False,2024-05-24,5676000.0,465000.0,319000.0,3,1.0,5211000.0,False,False,False,False
BK-02212,Photoshoot,Completed,False,2024-05-24,1702000.0,2315500.0,2278500.0,23,3.0,-613500.0,True,True,False,False
BK-02213,Wedding Film,Completed,False,2024-05-24,3377050.0,492000.0,492000.0,2,1.0,2885050.0,False,False,False,False
BK-02214,Wedding Film,In Production,False,2024-05-24,6188000.0,307000.0,307000.0,2,1.0,5881000.0,False,False,False,False
BK-02215,Music Video,Invoiced,False,2024-05-25,23700000.0,3519500.0,2879500.0,20,4.0,20180500.0,False,False,False,False
BK-02216,Commercial / TVC,Invoiced,False,2024-05-25,24662000.0,255500.0,178500.0,3,1.0,24406500.0,False,False,False,False
BK-02217,Unknown,Completed,False,2024-05-25,1898000.0,3492000.0,3118000.0,10,2.0,-1594000.0,True,True,False,False
BK-02218,Event Coverage,Completed,False,2024-05-25,10182000.0,5101500.0,4293000.0,30,4.0,5080500.0,False,False,False,False
BK-02219,Wedding Film,Postponed,False,2024-05-26,4762000.0,873500.0,607000.0,6,1.0,3888500.0,False,False,False,False
BK-02220,Music Video,In Production,False,2024-05-26,34434650.0,758000.0,562500.0,12,4.0,33676650.0,False,False,False,False
BK-02221,Photoshoot,Completed,False,2024-05-26,1313850.0,2024500.0,1476500.0,12,2.0,-710650.0,True,True,False,False
BK-02222,Photoshoot,In Production,False,2024-05-27,3075000.0,2048000.0,1972000.0,12,1.0,1027000.0,False,False,False,False
BK-02223,Wedding Film,Completed,False,2024-05-27,6946000.0,951500.0,599500.0,4,1.0,5994500.0,False,False,False,False
BK-02224,Studio Rental,Completed,False,2024-05-29,937650.0,601500.0,372500.0,8,2.0,336150.0,False,False,False,False
BK-02225,Photoshoot,Completed,False,2024-05-29,3402342.72,1760500.0,1718500.0,10,2.0,1641842.7200000002,False,False,False,False
BK-02226,Studio Rental,Completed,False,2024-05-29,680000.0,904500.0,904500.0,6,1.0,-224500.0,True,True,False,False
BK-02227,Short Film,Invoiced,False,2024-05-30,30637000.0,1704500.0,1490500.0,16,2.0,28932500.0,False,False,False,False
BK-02228,Wedding Film,Invoiced,False,2024-05-31,5553000.0,256000.0,256000.0,2,1.0,5297000.0,False,False,False,False
BK-02229,Corporate Documentary,Completed,False,2024-05-31,11982000.0,300500.0,300500.0,2,1.0,11681500.0,False,False,False,False
BK-02230,Wedding Film,Completed,False,2024-06-01,4411566.0,648000.0,648000.0,4,1.0,3763566.0,False,False,False,False
BK-02231,Music Video,Completed,False,2024-06-01,18901000.0,643000.0,643000.0,6,2.0,18258000.0,False,False,False,False
BK-02232,Studio Rental,Invoiced,False,2024-06-01,732000.0,691000.0,614000.0,4,1.0,41000.0,False,False,False,False
BK-02234,Wedding Film,Completed,False,2024-06-02,12510339.84,1846500.0,1846500.0,8,2.0,10663839.84,False,False,False,False
BK-02235,Event Coverage,Unknown,False,2024-06-03,2926000.0,571500.0,571500.0,4,1.0,2354500.0,False,False,False,False
BK-02236,Studio Rental,Invoiced,False,2024-06-05,828000.0,513000.0,513000.0,5,1.0,315000.0,False,False,False,False
BK-02237,Event Coverage,Completed,False,2024-06-05,2478000.0,774500.0,774500.0,5,1.0,1703500.0,False,False,False,False
BK-02238,Unknown,Completed,False,2024-06-05,6097000.0,399500.0,399500.0,2,1.0,5697500.0,False,False,False,False
BK-02239,Wedding Film,Completed,False,2024-06-06,5688200.0,525500.0,513000.0,4,1.0,5162700.0,False,False,False,False
BK-02240,Corporate Documentary,Completed,False,2024-06-06,27235693.37,2500500.0,2316500.0,10,2.0,24735193.37,False,False,False,False
BK-02241,Short Film,Completed,False,2024-06-06,58004920.68,868000.0,843500.0,8,2.0,57136920.68,False,False,False,False
BK-02242,Wedding Film,In Production,False,2024-06-07,6556000.0,233000.0,233000.0,2,1.0,6323000.0,False,False,False,False
BK-02243,Commercial / TVC,Postponed,False,2024-06-08,24116000.0,953000.0,868500.0,4,1.0,23163000.0,False,False,False,False
BK-02245,Commercial / TVC,Completed,False,2024-06-08,48910000.0,1333000.0,1333000.0,8,1.0,47577000.0,False,False,False,False
BK-02246,Photoshoot,Completed,False,2024-06-09,1008000.0,265000.0,50500.0,4,1.0,743000.0,False,False,False,False
BK-02247,Commercial / TVC,Completed,False,2024-06-09,10479000.0,703000.0,458000.0,6,1.0,9776000.0,False,False,False,False
BK-02248,Music Video,Completed,False,2024-06-09,17020000.0,185000.0,185000.0,2,1.0,16835000.0,False,False,False,False
BK-02249,Commercial / TVC,Invoiced,False,2024-06-10,14587000.0,4452500.0,4145000.0,24,3.0,10134500.0,False,False,False,False
BK-02250,Event Coverage,Completed,False,2024-06-11,1742000.0,1282000.0,1282000.0,9,3.0,460000.0,False,False,False,False
BK-02251,Wedding Film,Completed,False,2024-06-11,3627000.0,490000.0,270000.0,3,1.0,3137000.0,False,False,False,False
BK-02252,Event Coverage,Completed,False,2024-06-13,4498000.0,492000.0,492000.0,4,1.0,4006000.0,False,False,False,False
BK-02253,Photoshoot,Completed,False,2024-06-13,2404650.0,893500.0,784000.0,7,1.0,1511150.0,False,False,False,False
BK-02254,Music Video,Completed,False,2024-06-13,13208000.0,645500.0,645500.0,3,1.0,12562500.0,False,False,False,False
BK-02255,Studio Rental,Completed,False,2024-06-14,1167000.0,595500.0,595500.0,3,1.0,571500.0,False,False,False,False
BK-02256,Photoshoot,Completed,False,2024-06-14,2297000.0,1031000.0,977500.0,6,2.0,1266000.0,False,False,False,False
BK-02257,Photoshoot,Completed,False,2024-06-14,2497000.0,391000.0,391000.0,2,1.0,2106000.0,False,False,False,False
BK-02258,Corporate Documentary,Postponed,False,2024-06-15,15478000.0,3857500.0,3125000.0,23,5.0,11620500.0,False,False,False,False
BK-02259,Wedding Film,Completed,False,2024-06-15,5330000.0,1027500.0,678500.0,8,1.0,4302500.0,False,False,False,False
BK-02260,Corporate Documentary,Completed,False,2024-06-15,14297077.2,894000.0,680000.0,6,1.0,13403077.2,False,False,False,False
BK-02261,Music Video,Completed,False,2024-06-16,10570000.0,436000.0,436000.0,3,1.0,10134000.0,False,False,False,False
BK-02263,Photoshoot,Completed,False,2024-06-16,913000.0,328000.0,328000.0,3,1.0,585000.0,False,False,False,False
BK-02264,Commercial / TVC,Completed,False,2024-06-17,67842876.61,797000.0,797000.0,4,1.0,67045876.61,False,False,False,False
BK-02265,Photoshoot,Completed,False,2024-06-17,3279000.0,552500.0,552500.0,5,1.0,2726500.0,False,False,False,False
BK-02266,Wedding Film,Completed,False,2024-06-17,4014000.0,906000.0,906000.0,4,1.0,3108000.0,False,False,False,False
BK-02267,Corporate Documentary,Completed,False,2024-06-18,9750000.0,617000.0,481500.0,3,1.0,9133000.0,False,False,False,False
BK-02268,Event Coverage,Completed,False,2024-06-20,3040000.0,1366000.0,1142500.0,6,1.0,1674000.0,False,False,False,False
BK-02269,Wedding Film,Completed,False,2024-06-20,7367000.0,459000.0,459000.0,3,1.0,6908000.0,False,False,False,False
BK-02270,Music Video,Completed,False,2024-06-21,13072000.0,390000.0,390000.0,3,1.0,12682000.0,False,False,False,False
BK-02271,Unknown,Completed,False,2024-06-21,1648250.0,537500.0,537500.0,3,1.0,1110750.0,False,False,False,False
BK-02272,Photoshoot,Completed,False,2024-06-21,1037000.0,2645000.0,2434500.0,16,2.0,-1608000.0,True,True,False,False
BK-02273,Wedding Film,Postponed,False,2024-06-22,9894379.46,549500.0,211500.0,4,1.0,9344879.46,False,False,False,False
BK-02274,Short Film,Postponed,False,2024-06-22,18221000.0,2566000.0,2242000.0,16,2.0,15655000.0,False,False,False,False
BK-02276,Corporate Documentary,Completed,False,2024-06-22,15234000.0,877000.0,735000.0,5,1.0,14357000.0,False,False,False,False
BK-02277,Event Coverage,Completed,False,2024-06-22,5319000.0,562000.0,393000.0,5,1.0,4757000.0,False,False,False,False
BK-02278,Event Coverage,Completed,False,2024-06-22,1287000.0,1136500.0,1095500.0,6,1.0,150500.0,False,False,False,False
BK-02279,Studio Rental,Completed,False,2024-06-23,294000.0,862000.0,862000.0,5,1.0,-568000.0,True,True,False,False
BK-02280,Studio Rental,Completed,False,2024-06-23,440000.0,365000.0,239000.0,3,1.0,75000.0,False,False,False,False
BK-02281,Event Coverage,Completed,False,2024-06-23,3000000.0,1455000.0,1277000.0,7,2.0,1545000.0,False,False,False,False
BK-02282,Studio Rental,Postponed,False,2024-06-23,3135137.68,2680000.0,2224000.0,19,4.0,455137.68000000017,False,False,False,False
BK-02283,Music Video,Completed,False,2024-06-24,40210000.0,2237500.0,1877500.0,12,4.0,37972500.0,False,False,False,False
BK-02285,Photoshoot,Completed,False,2024-06-24,1883000.0,1028500.0,1028500.0,8,2.0,854500.0,False,False,False,False
BK-02286,Wedding Film,Completed,False,2024-06-24,5921000.0,3249000.0,2916000.0,20,5.0,2672000.0,False,False,False,False
BK-02287,Wedding Film,Completed,False,2024-06-25,6824000.0,1815000.0,1236500.0,8,2.0,5009000.0,False,False,False,False
BK-02288,Event Coverage,Completed,False,2024-06-26,1182000.0,353000.0,353000.0,3,1.0,829000.0,False,False,False,False
BK-02289,Unknown,Completed,False,2024-06-26,19668000.0,632500.0,632500.0,4,1.0,19035500.0,False,False,False,False
BK-02290,Wedding Film,Postponed,False,2024-06-26,7279000.0,794500.0,794500.0,3,1.0,6484500.0,False,False,False,False
BK-02291,Music Video,Completed,False,2024-06-27,8594000.0,350500.0,350500.0,3,1.0,8243500.0,False,False,False,False
BK-02292,Studio Rental,Completed,False,2024-06-28,1296000.0,278500.0,219000.0,3,1.0,1017500.0,False,False,False,False
BK-02293,Short Film,Completed,False,2024-06-28,17377200.0,1156500.0,1156500.0,6,1.0,16220700.0,False,False,False,False
BK-02294,Short Film,Postponed,False,2024-06-29,31378000.0,2698000.0,2441000.0,8,2.0,28680000.0,False,False,False,False
BK-02295,Wedding Film,Completed,False,2024-06-29,3935000.0,174000.0,115000.0,2,1.0,3761000.0,False,False,False,False
BK-02297,Corporate Documentary,Completed,False,2024-06-29,16266000.0,622000.0,563000.0,4,1.0,15644000.0,False,False,False,False
BK-02298,Photoshoot,Completed,False,2024-06-30,1360000.0,725000.0,422500.0,3,1.0,635000.0,False,False,False,False
BK-02299,Wedding Film,Completed,False,2024-06-30,9565000.0,2432000.0,1304000.0,16,2.0,7133000.0,False,False,False,False
BK-02300,Unknown,Completed,False,2024-06-30,56988000.0,1571000.0,582000.0,8,2.0,55417000.0,False,False,False,False
BK-02301,Studio Rental,Completed,False,2024-06-30,1670000.0,600000.0,508000.0,4,1.0,1070000.0,False,False,False,False
BK-02302,Commercial / TVC,Completed,False,2024-07-01,28684000.0,1050500.0,1050500.0,5,1.0,27633500.0,False,False,False,False
BK-02304,Photoshoot,In Production,False,2024-07-02,3471000.0,1043000.0,816500.0,8,1.0,2428000.0,False,False,False,False
BK-02305,Wedding Film,Completed,False,2024-07-02,2956000.0,1219000.0,1159000.0,8,1.0,1737000.0,False,False,False,False
BK-02306,Music Video,Completed,False,2024-07-02,7261000.0,4174500.0,3864000.0,31,4.0,3086500.0,False,False,False,False
BK-02307,Event Coverage,Completed,False,2024-07-04,3523000.0,1083000.0,468000.0,6,2.0,2440000.0,False,False,False,False
BK-02308,Photoshoot,Invoiced,False,2024-07-04,2740000.0,460500.0,423000.0,4,1.0,2279500.0,False,False,False,False
BK-02309,Photoshoot,Completed,False,2024-07-04,1365000.0,5517500.0,4793000.0,23,4.0,-4152500.0,True,True,False,False
BK-02311,Music Video,Completed,False,2024-07-05,6376000.0,313000.0,313000.0,2,1.0,6063000.0,False,False,False,False
BK-02312,Music Video,Completed,False,2024-07-06,11091000.0,1248500.0,1248500.0,8,1.0,9842500.0,False,False,False,False
BK-02313,Event Coverage,Completed,False,2024-07-07,4325000.0,776500.0,776500.0,5,1.0,3548500.0,False,False,False,False
BK-02314,Commercial / TVC,Completed,False,2024-07-08,24945000.0,200000.0,138000.0,2,1.0,24745000.0,False,False,False,False
BK-02315,Wedding Film,Postponed,False,2024-07-08,2797000.0,2286500.0,2215500.0,12,1.0,510500.0,False,False,False,False
BK-02316,Commercial / TVC,Completed,False,2024-07-08,28912000.0,337000.0,243000.0,2,1.0,28575000.0,False,False,False,False
BK-02317,Event Coverage,In Production,False,2024-07-08,2778650.0,580000.0,580000.0,2,1.0,2198650.0,False,False,False,False
BK-02318,Unknown,Completed,False,2024-07-09,18552919.27,1345500.0,889500.0,8,3.0,17207419.27,False,False,False,False
