rate_date,from_currency,rate,is_filled,is_corrected
2024-12-05,GBP,3398.7529,True,False
2024-12-05,USD,3162.8258,True,False
2024-12-06,GBP,3469.37,False,False
2024-12-06,USD,3177.78,False,False
2024-12-07,GBP,3469.37,True,False
2024-12-07,USD,3177.78,True,False
2024-12-08,GBP,3469.37,True,False
2024-12-08,USD,3177.78,True,False
2024-12-09,GBP,3510.8234,False,False
2024-12-09,USD,3222.0417,False,False
2024-12-10,GBP,3529.8674,False,False
2024-12-10,USD,3235.02,False,False
2024-12-11,GBP,3526.4335,False,False
2024-12-11,USD,3236.3927,False,False
2024-12-12,GBP,3515.2312,False,False
2024-12-12,USD,3234.3639,False,False
2024-12-13,GBP,3520.3834,False,False
2024-12-13,USD,3245.36,False,False
2024-12-14,GBP,3520.3834,True,False
2024-12-14,USD,3245.36,True,False
2024-12-15,GBP,3520.3834,True,False
2024-12-15,USD,3245.36,True,False
2024-12-16,GBP,3583.0635,False,False
2024-12-16,USD,3276.6148,False,False
2024-12-17,GBP,3614.7558,False,False
2024-12-17,USD,3304.3039,False,False
2024-12-18,GBP,3589.47,False,False
2024-12-18,USD,3293.97,False,False
2024-12-19,GBP,3605.5432,False,False
2024-12-19,USD,3255.6598,False,False
2024-12-20,GBP,3643.3603,False,False
2024-12-20,USD,3268.5856,False,False
2024-12-21,GBP,3643.3603,True,False
2024-12-21,USD,3268.5856,True,False
2024-12-22,GBP,3643.3603,True,False
2024-12-22,USD,3268.5856,True,False
2024-12-23,GBP,3675.4535,False,False
2024-12-23,USD,3280.46,False,False
2024-12-24,GBP,3695.9755,False,False
2024-12-24,USD,3270.526,False,False
2024-12-25,GBP,3694.055,False,False
2024-12-25,USD,3303.1689,False,False
2024-12-26,GBP,3691.3811,False,False
2024-12-26,USD,3307.0759,False,False
2024-12-27,GBP,3704.5133,False,False
2024-12-27,USD,3280.77,False,False
2024-12-28,GBP,3704.5133,True,False
2024-12-28,USD,3280.77,True,False
2024-12-29,GBP,3704.5133,True,False
2024-12-29,USD,3280.77,True,False
2024-12-30,GBP,3695.4134,False,False
2024-12-30,USD,3287.1906,False,False
2024-12-31,GBP,3672.414,False,False
2024-12-31,USD,3327.7922,False,False
2025-01-01,GBP,3687.2824,False,False
2025-01-01,USD,3302.98,False,False
2025-01-02,GBP,3711.9333,False,False
2025-01-02,USD,3306.3109,False,False
2025-01-03,GBP,3716.5701,False,False
2025-01-03,USD,3329.79,False,False
2025-01-04,GBP,3716.5701,True,False
2025-01-04,USD,3329.79,True,False
2025-01-05,GBP,3716.5701,True,False
2025-01-05,USD,3329.79,True,False
2025-01-06,GBP,3756.7037,False,False
2025-01-06,USD,3301.6106,False,False
2025-01-07,GBP,3779.5169,False,False
2025-01-07,USD,3318.55,False,False
2025-01-08,GBP,3749.7641,False,False
2025-01-08,USD,3321.1935,False,False
2025-01-09,GBP,3791.6625,False,False
2025-01-09,USD,3384.5615,False,False
2025-01-10,GBP,3798.1223,False,False
2025-01-10,USD,3384.9926,False,False
2025-01-11,GBP,3798.1223,True,False
2025-01-11,USD,3384.9926,True,False
2025-01-12,GBP,3798.1223,True,False
2025-01-12,USD,3384.9926,True,False
2025-01-13,GBP,3809.8939,False,False
2025-01-13,USD,3463.9179,False,False
2025-01-14,GBP,3820.65,False,False
2025-01-14,USD,3446.1767,False,False
2025-01-15,GBP,3834.4863,False,False
2025-01-15,USD,3466.5864,False,False
2025-01-16,GBP,3851.8564,False,False
2025-01-16,USD,3466.6754,False,False
2025-01-17,GBP,3872.5637,False,False
2025-01-17,USD,3431.0449,False,False
2025-01-18,GBP,3872.5637,True,False
2025-01-18,USD,3431.0449,True,False
2025-01-19,GBP,3872.5637,True,False
2025-01-19,USD,3431.0449,True,False
2025-01-20,GBP,3944.7286,False,False
2025-01-20,USD,3474.6393,False,False
2025-01-21,GBP,3951.49,False,False
2025-01-21,USD,3414.2644,False,False
2025-01-22,GBP,3946.3609,False,False
2025-01-22,USD,3415.1696,False,False
2025-01-23,GBP,3938.5141,False,False
2025-01-23,USD,3427.2712,False,False
2025-01-24,GBP,3934.3957,False,False
2025-01-24,USD,3447.0566,False,False
2025-01-25,GBP,3934.3957,True,False
2025-01-25,USD,3447.0566,True,False
2025-01-26,GBP,3934.3957,True,False
2025-01-26,USD,3447.0566,True,False
2025-01-27,GBP,3976.1818,False,False
2025-01-27,USD,3487.4336,False,False
2025-01-28,GBP,3951.6247,False,False
2025-01-28,USD,3499.7377,False,False
2025-01-29,GBP,3936.6367,False,False
2025-01-29,USD,3537.9786,False,False
2025-01-30,GBP,3922.9902,False,False
2025-01-30,USD,3553.1443,False,False
2025-01-31,GBP,3910.2,False,False
2025-01-31,USD,3562.3219,False,False
2025-02-01,GBP,3910.2,True,False
2025-02-01,USD,3562.3219,True,False
2025-02-02,GBP,3910.2,True,False
2025-02-02,USD,3562.3219,True,False
2025-02-03,GBP,3907.6763,False,False
2025-02-03,USD,3637.5677,False,False
2025-02-04,GBP,3898.7805,False,False
2025-02-04,USD,3599.47,False,False
2025-02-05,GBP,3887.3758,False,False
2025-02-05,USD,3596.56,False,False
2025-02-06,GBP,3866.51,False,False
2025-02-06,USD,3599.98,False,False
2025-02-07,GBP,3842.0917,False,False
2025-02-07,USD,3617.0245,False,False
2025-02-08,GBP,3842.0917,True,False
2025-02-08,USD,3617.0245,True,False
2025-02-09,GBP,3842.0917,True,False
2025-02-09,USD,3617.0245,True,False
2025-02-10,GBP,3884.739,False,False
2025-02-10,USD,3603.25,False,False
2025-02-11,GBP,3891.65,False,False
2025-02-11,USD,3628.29,False,False
2025-02-12,GBP,3930.3158,False,False
2025-02-12,USD,3635.1362,False,False
2025-02-13,GBP,3925.117,False,False
2025-02-13,USD,3698.2782,False,False
2025-02-14,GBP,3935.3885,False,False
2025-02-14,USD,3752.9752,False,False
2025-02-15,GBP,3935.3885,True,False
2025-02-15,USD,3752.9752,True,False
2025-02-16,GBP,3935.3885,True,False
2025-02-16,USD,3752.9752,True,False
2025-02-17,GBP,3935.3885,True,False
2025-02-17,USD,3752.9752,True,False
2025-02-18,GBP,4016.1745,False,False
2025-02-18,USD,3724.1849,False,False
2025-02-19,GBP,3993.62,False,False
2025-02-19,USD,3757.1562,False,False
2025-02-20,GBP,3989.6704,False,False
2025-02-20,USD,3767.85,False,False
2025-02-21,GBP,4007.1889,False,False
2025-02-21,USD,3745.3655,False,False
2025-02-22,GBP,4007.1889,True,False
2025-02-22,USD,3745.3655,True,False
2025-02-23,GBP,4007.1889,True,False
2025-02-23,USD,3745.3655,True,False
2025-02-24,GBP,3992.03,False,False
2025-02-24,USD,3802.8924,False,False
2025-02-25,GBP,4004.9228,False,False
2025-02-25,USD,3782.54,False,False
2025-02-26,GBP,4045.6413,False,False
2025-02-26,USD,3798.44,False,False
2025-02-27,GBP,4038.45,False,False
2025-02-27,USD,3837.17,False,False
2025-02-28,GBP,4016.6383,False,False
2025-02-28,USD,3834.1497,False,False
2025-03-01,GBP,4016.6383,True,False
2025-03-01,USD,3834.1497,True,False
2025-03-02,GBP,4016.6383,True,False
2025-03-02,USD,3834.1497,True,False
2025-03-03,GBP,4030.2001,False,False
2025-03-03,USD,3836.1636,False,False
2025-03-04,GBP,4046.7214,False,False
2025-03-04,USD,3834.3383,False,False
2025-03-05,GBP,4043.15,False,False
2025-03-05,USD,3818.83,False,False
2025-03-06,GBP,4055.2315,False,False
2025-03-06,USD,3821.8786,False,False
2025-03-07,GBP,4039.74,False,False
2025-03-07,USD,3820.198,False,False
2025-03-08,GBP,4039.74,True,False
2025-03-08,USD,3820.198,True,False
2025-03-09,GBP,4039.74,True,False
2025-03-09,USD,3820.198,True,False
2025-03-10,GBP,4087.0279,False,False
2025-03-10,USD,3903.9131,False,False
2025-03-11,GBP,4064.83,False,False
2025-03-11,USD,3856.0335,False,False
2025-03-12,GBP,4054.0356,False,False
2025-03-12,USD,3891.6855,False,False
2025-03-13,GBP,4078.4929,False,False
2025-03-13,USD,3909.5739,False,False
2025-03-14,GBP,4090.3058,False,False
2025-03-14,USD,3938.38,False,False
2025-03-15,GBP,4090.3058,True,False
2025-03-15,USD,3938.38,True,False
2025-03-16,GBP,4090.3058,True,False
2025-03-16,USD,3938.38,True,False
2025-03-17,GBP,4068.96,False,False
2025-03-17,USD,3998.3058,False,False
2025-03-18,GBP,4005.8821,False,False
2025-03-18,USD,3990.9689,False,False
2025-03-19,GBP,4037.9707,False,False
2025-03-19,USD,3996.36,False,False
2025-03-20,GBP,4063.3882,False,False
2025-03-20,USD,4002.0282,False,False
2025-03-21,GBP,4063.6064,False,False
2025-03-21,USD,4021.25,False,False
2025-03-22,GBP,4063.6064,True,False
2025-03-22,USD,4021.25,True,False
2025-03-23,GBP,4063.6064,True,False
2025-03-23,USD,4021.25,True,False
2025-03-24,GBP,4157.39,False,False
2025-03-24,USD,3993.1862,False,False
2025-03-25,GBP,4155.7105,False,False
2025-03-25,USD,3956.14,False,False
2025-03-26,GBP,4151.91,False,False
2025-03-26,USD,3967.3197,False,False
2025-03-27,GBP,4172.5339,False,False
2025-03-27,USD,3971.2037,False,False
2025-03-28,GBP,4172.21,False,False
2025-03-28,USD,3990.1518,False,False
2025-03-29,GBP,4172.21,True,False
2025-03-29,USD,3990.1518,True,False
2025-03-30,GBP,4172.21,True,False
2025-03-30,USD,3990.1518,True,False
2025-03-31,GBP,4183.04,False,False
2025-03-31,USD,3977.2926,False,False
2025-04-01,GBP,4224.4815,False,False
2025-04-01,USD,3929.14,False,False
2025-04-02,GBP,4247.75,False,False
2025-04-02,USD,3915.2893,False,False
2025-04-03,GBP,4260.01,False,False
2025-04-03,USD,3944.2618,False,False
2025-04-04,GBP,4289.3377,False,False
2025-04-04,USD,3933.3755,False,False
2025-04-05,GBP,4289.3377,True,False
2025-04-05,USD,3933.3755,True,False
2025-04-06,GBP,4289.3377,True,False
2025-04-06,USD,3933.3755,True,False
2025-04-07,GBP,4294.7416,False,False
2025-04-07,USD,3981.67,False,False
2025-04-08,GBP,4318.5118,False,False
2025-04-08,USD,3965.8056,False,False
2025-04-09,GBP,4376.922,False,False
2025-04-09,USD,3989.4317,False,False
2025-04-10,GBP,4443.6851,False,False
2025-04-10,USD,4022.1508,False,False
2025-04-11,GBP,4457.6388,False,False
2025-04-11,USD,4024.9661,False,False
2025-04-12,GBP,4457.6388,True,False
2025-04-12,USD,4024.9661,True,False
2025-04-13,GBP,4457.6388,True,False
2025-04-13,USD,4024.9661,True,False
2025-04-14,GBP,4448.077,False,False
2025-04-14,USD,4042.5373,False,False
2025-04-15,GBP,4462.4891,False,False
2025-04-15,USD,4068.02,False,False
2025-04-16,GBP,4455.1957,False,False
2025-04-16,USD,4055.8831,False,False
2025-04-17,GBP,4501.5325,False,False
2025-04-17,USD,4025.0078,False,False
2025-04-18,GBP,4496.7239,False,False
2025-04-18,USD,3998.88,False,False
2025-04-19,GBP,4496.7239,True,False
2025-04-19,USD,3998.88,True,False
2025-04-20,GBP,4496.7239,True,False
2025-04-20,USD,3998.88,True,False
2025-04-21,GBP,4453.0315,False,False
2025-04-21,USD,4082.2097,False,False
2025-04-22,GBP,4468.5694,False,False
2025-04-22,USD,4115.715,False,False
2025-04-23,GBP,4506.91,False,False
2025-04-23,USD,4097.6366,False,False
2025-04-24,GBP,4527.16,False,False
2025-04-24,USD,4121.6859,False,False
2025-04-25,GBP,4529.9317,False,False
2025-04-25,USD,4152.2626,False,False
2025-04-26,GBP,4529.9317,True,False
2025-04-26,USD,4152.2626,True,False
2025-04-27,GBP,4529.9317,True,False
2025-04-27,USD,4152.2626,True,False
2025-04-28,GBP,4545.2585,False,False
2025-04-28,USD,4181.97,False,False
2025-04-29,GBP,4544.8341,False,False
2025-04-29,USD,4165.17,False,False
2025-04-30,GBP,4514.7893,False,False
2025-04-30,USD,4170.97,False,False
2025-05-01,GBP,4509.5118,False,False
2025-05-01,USD,4177.5563,False,False
2025-05-02,GBP,4487.4586,False,False
2025-05-02,USD,4233.7001,False,False
2025-05-03,GBP,4487.4586,True,False
2025-05-03,USD,4233.7001,True,False
2025-05-04,GBP,4487.4586,True,False
2025-05-04,USD,4233.7001,True,False
2025-05-05,GBP,4533.6096,False,False
2025-05-05,USD,4281.4365,False,False
2025-05-06,GBP,4536.308,False,False
2025-05-06,USD,4323.69,False,False
2025-05-07,GBP,4512.161,False,False
2025-05-07,USD,4338.63,False,False
2025-05-08,GBP,4591.051,False,False
2025-05-08,USD,4297.98,False,False
2025-05-09,GBP,4618.267,False,False
2025-05-09,USD,4291.73,False,False
2025-05-10,GBP,4618.267,True,False
2025-05-10,USD,4291.73,True,False
2025-05-11,GBP,4618.267,True,False
2025-05-11,USD,4291.73,True,False
2025-05-12,GBP,4639.33,False,False
2025-05-12,USD,4245.6071,False,False
2025-05-13,GBP,4639.33,True,False
2025-05-13,USD,4245.6071,True,False
2025-05-14,GBP,4633.79,False,False
2025-05-14,USD,4267.9389,False,False
2025-05-15,GBP,4578.74,False,False
2025-05-15,USD,4299.2291,False,False
2025-05-16,GBP,4539.2587,False,False
2025-05-16,USD,4266.5513,False,False
2025-05-17,GBP,4539.2587,True,False
2025-05-17,USD,4266.5513,True,False
2025-05-18,GBP,4539.2587,True,False
2025-05-18,USD,4266.5513,True,False
2025-05-19,GBP,4487.66,False,False
2025-05-19,USD,4284.7323,False,False
2025-05-20,GBP,4534.8604,False,False
2025-05-20,USD,4299.95,False,False
2025-05-21,GBP,4507.8097,False,False
2025-05-21,USD,4315.3386,False,False
2025-05-22,GBP,4512.8816,False,False
2025-05-22,USD,4329.7479,False,False
2025-05-23,GBP,4512.82,False,False
2025-05-23,USD,4360.31,False,False
2025-05-24,GBP,4512.82,True,False
2025-05-24,USD,4360.31,True,False
2025-05-25,GBP,4512.82,True,False
2025-05-25,USD,4360.31,True,False
2025-05-26,GBP,4512.82,True,False
2025-05-26,USD,4360.31,True,False
2025-05-27,GBP,4527.89,False,False
2025-05-27,USD,4426.1388,False,False
2025-05-28,GBP,4549.3647,False,False
2025-05-28,USD,4458.15,False,False
2025-05-29,GBP,4558.4461,False,False
2025-05-29,USD,4438.14,False,False
2025-05-30,GBP,4519.8075,False,False
2025-05-30,USD,4487.9589,False,False
2025-05-31,GBP,4519.8075,True,False
2025-05-31,USD,4487.9589,True,False
2025-06-01,GBP,4519.8075,True,False
2025-06-01,USD,4487.9589,True,False
2025-06-02,GBP,4570.3752,False,False
2025-06-02,USD,4545.6468,False,False
2025-06-03,GBP,4577.12,False,False
2025-06-03,USD,4585.3,False,False
2025-06-04,GBP,4626.4591,False,False
2025-06-04,USD,4584.7507,False,False
2025-06-05,GBP,4596.7028,False,False
2025-06-05,USD,4547.65,False,False
2025-06-06,GBP,4575.9577,False,False
2025-06-06,USD,4558.1133,False,False
2025-06-07,GBP,4575.9577,True,False
2025-06-07,USD,4558.1133,True,False
2025-06-08,GBP,4575.9577,True,False
2025-06-08,USD,4558.1133,True,False
2025-06-09,GBP,4618.6544,False,False
2025-06-09,USD,4563.6164,False,False
2025-06-10,GBP,4620.396,False,False
2025-06-10,USD,4559.53,False,False
2025-06-11,GBP,4608.99,False,False
2025-06-11,USD,4576.7847,False,False
2025-06-12,GBP,4594.3,False,False
2025-06-12,USD,4601.45,False,False
2025-06-13,GBP,4594.3,True,False
2025-06-13,USD,4601.45,True,False
2025-06-14,GBP,4594.3,True,False
2025-06-14,USD,4601.45,True,False
2025-06-15,GBP,4594.3,True,False
2025-06-15,USD,4601.45,True,False
2025-06-16,GBP,4648.55,False,False
2025-06-16,USD,4655.97,False,False
2025-06-17,GBP,4679.56,False,False
2025-06-17,USD,4697.5427,False,False
2025-06-18,GBP,4728.75,False,False
2025-06-18,USD,4706.4211,False,False
2025-06-19,GBP,4772.08,False,False
2025-06-19,USD,4690.0,False,False
2025-06-20,GBP,4737.75,False,False
2025-06-20,USD,4696.0255,False,False
2025-06-21,GBP,4737.75,True,False
2025-06-21,USD,4696.0255,True,False
2025-06-22,GBP,4737.75,True,False
2025-06-22,USD,4696.0255,True,False
2025-06-23,GBP,4827.92,False,False
2025-06-23,USD,4748.0426,False,False
2025-06-24,GBP,4842.4783,False,False
2025-06-24,USD,4761.5514,False,False
2025-06-25,GBP,4772.3587,False,False
2025-06-25,USD,4761.11,False,False
2025-06-26,GBP,4711.1966,False,False
2025-06-26,USD,4732.4,False,False
2025-06-27,GBP,4710.8573,False,False
2025-06-27,USD,4691.1294,False,False
2025-06-28,GBP,4710.8573,True,False
2025-06-28,USD,4691.1294,True,False
2025-06-29,GBP,4710.8573,True,False
2025-06-29,USD,4691.1294,True,False
2025-06-30,GBP,4637.31,False,False
2025-06-30,USD,4730.61,False,False
2025-07-01,GBP,4655.4813,False,False
2025-07-01,USD,4749.1158,False,False
2025-07-02,GBP,4655.4813,True,False
2025-07-02,USD,4749.1158,True,False
2025-07-03,GBP,4672.32,False,False
2025-07-03,USD,4772.2922,False,False
2025-07-04,GBP,4658.839,False,False
2025-07-04,USD,4799.895,False,False
