spend_date,channel,campaign,impressions,clicks,currency,spend_ngn,dq_flags
2024-04-17,Email / CRM,black_friday,21873,136,NGN,37208.7,No issues
2024-04-17,Google Ads,wedding_season_24,45756,974,NGN,124729.91,No issues
2024-04-17,Influencer,harmattan_drop,69123,354,NGN,67073.14,No issues
2024-04-17,YouTube Pre-roll,harmattan_drop,74505,1907,NGN,531781.43,No issues
2024-04-18,Email / CRM,brand_always_on,43849,1326,NGN,547761.45,No issues
2024-04-18,Google Ads,harmattan_drop,14306,297,NGN,89317.83,No issues
2024-04-18,Influencer,brand_always_on,11693,117,NGN,20515.12,No issues
2024-04-18,Meta Ads,wedding_season_23,83019,2468,NGN,285537.6,No issues
2024-04-18,YouTube Pre-roll,harmattan_drop,81489,2058,NGN,290044.9,No issues
2024-04-19,Email / CRM,wedding_season_24,75608,1970,NGN,164161.46,No issues
2024-04-19,Google Ads,wedding_season_24,61125,1188,NGN,294939.63,No issues
2024-04-19,Influencer,wedding_season_24,35836,150,NGN,32442.87,No issues
2024-04-19,Meta Ads,always_on,80507,2144,NGN,715291.5,No issues
2024-04-19,TikTok Ads,brand_always_on,65268,1297,NGN,227119.74,No issues
2024-04-19,YouTube Pre-roll,brand_always_on,67565,1759,NGN,423996.61,No issues
2024-04-20,Google Ads,showreel_push,86880,1933,NGN,547530.44,No issues
2024-04-20,Influencer,retarget_q4,54510,1031,NGN,286760.1,No issues
2024-04-20,TikTok Ads,brand_always_on,29973,1020,NGN,189661.76,No issues
2024-04-20,YouTube Pre-roll,blackfriday24,28704,651,NGN,128750.59,No issues
2024-04-21,Email / CRM,lagos_nights_launch,72586,2060,NGN,748527.12,No issues
2024-04-21,Google Ads,harmattan_drop,50677,905,NGN,209466.44,No issues
2024-04-21,Meta Ads,black_friday,29718,278,NGN,94928.84,No issues
2024-04-21,YouTube Pre-roll,retarget_q4,54044,1687,NGN,191023.19,No issues
2024-04-22,Email / CRM,always_on,4506,70,NGN,25514.41,No issues
2024-04-22,Influencer,lagos_nights_launch,28932,503,NGN,199230.44,No issues
2024-04-22,YouTube Pre-roll,harmattan_drop,19930,383,NGN,91591.47,No issues
2024-04-23,Email / CRM,lagos_nights_launch,87491,2967,NGN,280937.45,No issues
2024-04-23,Influencer,retarget_q4,40055,1007,NGN,249220.13,No issues
2024-04-23,Meta Ads,retarget_q4,70714,1861,NGN,312140.39,No issues
2024-04-23,TikTok Ads,blackfriday24,37725,818,NGN,287747.79,No issues
2024-04-24,Email / CRM,lagos_nights_launch,19485,532,NGN,136747.84,No issues
2024-04-24,Google Ads,harmattan_drop,47942,1555,NGN,383913.93,No issues
2024-04-24,Influencer,always_on,21091,412,NGN,70031.03,No issues
2024-04-24,Meta Ads,lagos_nights_launch,5320,28,NGN,7240.97,No issues
2024-04-24,YouTube Pre-roll,retarget_q4,65017,816,NGN,74760.7,No issues
2024-04-25,Email / CRM,wedding_season_24,70887,2176,NGN,155286.13,No issues
2024-04-25,Google Ads,showreel_push,47379,517,NGN,64847.92,No issues
2024-04-25,Influencer,wedding_season_23,5579,64,NGN,6803.52,No issues
2024-04-25,Meta Ads,wedding_season_23,81234,2179,NGN,377102.37,No issues
2024-04-25,TikTok Ads,brand_always_on,50670,1033,NGN,304842.26,No issues
2024-04-25,YouTube Pre-roll,showreel_push,45348,921,NGN,362748.06,No issues
2024-04-26,Google Ads,wedding_season_23,18241,241,NGN,31343.84,No issues
2024-04-26,Influencer,lagos_nights_launch,36705,1143,NGN,358191.86,No issues
2024-04-26,Meta Ads,black_friday,6005,188,NGN,67244.2,No issues
2024-04-26,TikTok Ads,harmattan_drop,12809,367,NGN,143337.52,No issues
2024-04-26,YouTube Pre-roll,harmattan_drop,35647,313,NGN,80998.15,No issues
2024-04-27,Google Ads,wedding_season_23,78576,397,NGN,162346.71,No issues
2024-04-27,Influencer,brand_always_on,73063,2537,NGN,195545.11,No issues
2024-04-27,Meta Ads,wedding_season_23,37793,950,NGN,80916.43,No issues
2024-04-28,Meta Ads,harmattan_drop,47555,256,NGN,84975.7,No issues
2024-04-28,TikTok Ads,lagos_nights_launch,26688,465,NGN,186930.24,No issues
2024-04-28,YouTube Pre-roll,lagos_nights_launch,69301,1240,NGN,436050.29,No issues
2024-04-29,Email / CRM,harmattan_drop,53467,1112,NGN,312333.51,No issues
2024-04-29,Influencer,wedding_season_23,41579,515,NGN,76491.12,No issues
2024-04-29,Meta Ads,harmattan_drop,46746,544,NGN,141165.19,No issues
2024-04-29,TikTok Ads,brand_always_on,42200,304,NGN,95596.33,No issues
2024-04-29,YouTube Pre-roll,lagos_nights_launch,67085,598,NGN,115409.85,No issues
2024-04-30,Google Ads,harmattan_drop,51402,1200,NGN,438442.48,No issues
2024-04-30,Influencer,harmattan_drop,68087,682,NGN,239803.33,No issues
2024-04-30,Meta Ads,showreel_push,53027,1464,NGN,525961.19,No issues
2024-04-30,TikTok Ads,retarget_q4,73760,1440,NGN,343675.2,No issues
2024-04-30,YouTube Pre-roll,brand_always_on,8482,236,NGN,42141.15,No issues
2024-05-01,Email / CRM,wedding_season_23,50544,1273,NGN,85559.43,No issues
2024-05-01,Influencer,retarget_q4,25943,832,NGN,209861.09,No issues
2024-05-01,Meta Ads,brand_always_on,85283,1860,NGN,767195.42,No issues
2024-05-01,TikTok Ads,blackfriday24,69517,2405,NGN,958127.63,No issues
2024-05-02,Email / CRM,always_on,48660,317,NGN,19750.36,No issues
2024-05-02,Google Ads,harmattan_drop,54351,767,NGN,316356.69,No issues
2024-05-02,TikTok Ads,wedding_season_23,67372,2172,NGN,307992.06,No issues
2024-05-02,YouTube Pre-roll,retarget_q4,88284,2624,NGN,750590.54,No issues
2024-05-03,Google Ads,harmattan_drop,79234,2491,NGN,1019558.22,No issues
2024-05-03,Meta Ads,always_on,26367,139,NGN,51214.84,No issues
2024-05-03,TikTok Ads,brand_always_on,24667,764,NGN,290572.16,No issues
2024-05-04,Email / CRM,wedding_season_24,13857,88,NGN,20847.22,No issues
2024-05-04,Google Ads,retarget_q4,40723,1390,NGN,142184.59,No issues
2024-05-04,YouTube Pre-roll,blackfriday24,9914,293,NGN,47982.86,No issues
2024-05-05,Email / CRM,retarget_q4,82714,1495,NGN,122662.17,No issues
2024-05-05,Google Ads,black_friday,51046,244,NGN,58141.59,No issues
2024-05-05,Meta Ads,harmattan_drop,46977,1404,NGN,438382.97,No issues
2024-05-05,TikTok Ads,blackfriday24,82352,927,NGN,318930.09,No issues
2024-05-06,Email / CRM,wedding_season_23,84918,1928,NGN,696808.45,No issues
2024-05-06,Google Ads,always_on,14666,151,NGN,18187.18,No issues
2024-05-06,Meta Ads,showreel_push,50571,1131,NGN,354755.92,No issues
2024-05-06,TikTok Ads,black_friday,78826,1704,NGN,457210.96,No issues
2024-05-06,YouTube Pre-roll,retarget_q4,32363,451,NGN,143249.03,No issues
2024-05-07,Email / CRM,retarget_q4,76866,1897,NGN,216213.31,No issues
2024-05-07,Google Ads,blackfriday24,70118,1477,NGN,102399.3,No issues
2024-05-07,Meta Ads,harmattan_drop,69366,1721,NGN,575335.91,No issues
2024-05-07,TikTok Ads,harmattan_drop,59577,1714,NGN,450083.18,No issues
2024-05-07,YouTube Pre-roll,harmattan_drop,42979,461,NGN,185156.56,No issues
2024-05-08,Google Ads,brand_always_on,9126,164,NGN,52021.17,No issues
2024-05-08,Meta Ads,blackfriday24,78696,497,NGN,181953.97,No issues
2024-05-08,TikTok Ads,harmattan_drop,51730,445,NGN,31502.25,No issues
2024-05-08,YouTube Pre-roll,showreel_push,29128,876,NGN,347608.15,No issues
2024-05-09,Email / CRM,wedding_season_23,52649,1270,NGN,446520.28,No issues
2024-05-09,Google Ads,brand_always_on,34086,567,NGN,137729.38,No issues
2024-05-09,Influencer,black_friday,37004,917,NGN,211887.6,No issues
2024-05-09,TikTok Ads,harmattan_drop,71284,1486,NGN,603140.16,No issues
2024-05-10,Email / CRM,harmattan_drop,48544,247,NGN,91267.74,No issues
2024-05-10,Google Ads,wedding_season_24,26329,737,NGN,301097.92,No issues
2024-05-10,Influencer,always_on,63812,1431,NGN,526669.01,No issues
2024-05-10,Meta Ads,retarget_q4,11477,287,NGN,113594.99,No issues
2024-05-10,TikTok Ads,lagos_nights_launch,46961,1100,NGN,103880.8,No issues
2024-05-10,YouTube Pre-roll,always_on,5096,58,NGN,22911.64,No issues
2024-05-11,Email / CRM,harmattan_drop,22930,683,NGN,246125.74,No issues
2024-05-11,Meta Ads,wedding_season_23,64261,820,NGN,103864.41,No issues
2024-05-11,YouTube Pre-roll,retarget_q4,45627,1576,NGN,356017.59,No issues
2024-05-12,Email / CRM,harmattan_drop,32062,838,NGN,106400.95,No issues
2024-05-12,Google Ads,harmattan_drop,37618,734,NGN,251699.94,No issues
2024-05-12,Meta Ads,showreel_push,21730,500,NGN,159662.71,No issues
2024-05-12,TikTok Ads,harmattan_drop,67710,1767,NGN,594292.5,No issues
2024-05-12,YouTube Pre-roll,retarget_q4,58249,389,NGN,28835.89,No issues
2024-05-13,Email / CRM,harmattan_drop,17425,408,NGN,132589.24,No issues
2024-05-13,Google Ads,always_on,58235,536,NGN,142440.29,No issues
2024-05-13,Influencer,always_on,29066,254,NGN,90486.55,No issues
2024-05-13,Meta Ads,lagos_nights_launch,87072,1659,NGN,595951.88,No issues
2024-05-13,TikTok Ads,lagos_nights_launch,87494,759,NGN,128196.78,No issues
2024-05-13,YouTube Pre-roll,lagos_nights_launch,8183,98,NGN,10737.05,No issues
2024-05-14,Email / CRM,brand_always_on,5678,37,NGN,6695.64,No issues
2024-05-14,Google Ads,brand_always_on,24065,273,NGN,64459.32,No issues
2024-05-14,YouTube Pre-roll,harmattan_drop,30445,606,NGN,92868.89,No issues
2024-05-15,Influencer,wedding_season_23,55966,1411,NGN,137416.88,No issues
2024-05-15,TikTok Ads,harmattan_drop,47685,978,NGN,238012.68,No issues
2024-05-15,YouTube Pre-roll,retarget_q4,10211,299,NGN,111749.75,No issues
2024-05-16,Google Ads,always_on,18652,308,NGN,43881.16,No issues
2024-05-16,Influencer,retarget_q4,22322,627,NGN,67748.52,No issues
2024-05-16,Meta Ads,always_on,49126,1174,NGN,328499.41,No issues
2024-05-17,Google Ads,blackfriday24,66367,1405,NGN,390638.48,No issues
2024-05-17,TikTok Ads,wedding_season_24,31655,783,NGN,224128.15,No issues
2024-05-17,YouTube Pre-roll,harmattan_drop,15451,309,NGN,110550.5,No issues
2024-05-18,Email / CRM,lagos_nights_launch,27860,592,NGN,210905.03,No issues
2024-05-18,Google Ads,showreel_push,83849,1928,NGN,151824.71,No issues
2024-05-18,TikTok Ads,black_friday,74169,2524,NGN,192614.26,No issues
2024-05-18,YouTube Pre-roll,brand_always_on,74565,1896,NGN,536121.71,No issues
2024-05-19,Email / CRM,black_friday,24442,495,NGN,177672.35,No issues
2024-05-19,Google Ads,showreel_push,33033,930,NGN,301357.53,No issues
2024-05-19,Influencer,retarget_q4,51392,1429,NGN,314642.23,No issues
2024-05-19,Meta Ads,showreel_push,38971,1000,NGN,281740.59,No issues
2024-05-19,TikTok Ads,wedding_season_23,67980,2109,NGN,195201.89,No issues
2024-05-19,YouTube Pre-roll,brand_always_on,11704,83,NGN,30050.91,No issues
2024-05-20,Email / CRM,always_on,39555,563,NGN,73034.29,No issues
2024-05-20,Google Ads,showreel_push,69482,914,NGN,244778.3,No issues
2024-05-20,Influencer,always_on,71780,1616,NGN,159805.44,No issues
2024-05-20,Meta Ads,black_friday,77717,2068,NGN,198544.34,No issues
2024-05-20,YouTube Pre-roll,retarget_q4,81450,415,NGN,145299.72,No issues
2024-05-21,Email / CRM,retarget_q4,24912,851,NGN,309732.56,No issues
2024-05-21,Google Ads,brand_always_on,4360,131,NGN,20665.77,No issues
2024-05-21,Influencer,black_friday,30958,522,NGN,206955.32,No issues
2024-05-21,Meta Ads,wedding_season_23,62464,703,NGN,81983.22,No issues
2024-05-21,TikTok Ads,wedding_season_23,3799,15,NGN,2173.88,No issues
2024-05-21,YouTube Pre-roll,wedding_season_23,13797,73,NGN,21469.55,No issues
2024-05-22,Email / CRM,harmattan_drop,15987,547,NGN,194265.83,No issues
2024-05-22,Google Ads,harmattan_drop,83617,2149,NGN,778345.06,No issues
2024-05-22,TikTok Ads,always_on,38698,1328,NGN,409443.89,No issues
2024-05-23,Google Ads,brand_always_on,76721,1626,NGN,150344.76,No issues
2024-05-23,Influencer,showreel_push,76815,2032,NGN,272534.45,No issues
2024-05-23,TikTok Ads,showreel_push,66495,1333,NGN,447846.52,No issues
2024-05-23,YouTube Pre-roll,retarget_q4,73897,390,NGN,73043.36,No issues
2024-05-24,Email / CRM,wedding_season_23,67946,374,NGN,145278.93,No issues
2024-05-24,Influencer,harmattan_drop,50120,1638,NGN,145666.66,No issues
2024-05-24,Meta Ads,black_friday,34338,203,NGN,35961.82,No issues
2024-05-24,YouTube Pre-roll,always_on,43359,177,NGN,17782.12,No issues
2024-05-25,Email / CRM,harmattan_drop,35233,491,NGN,201429.76,No issues
2024-05-25,Influencer,harmattan_drop,45228,1333,NGN,98606.91,No issues
2024-05-25,Meta Ads,retarget_q4,76519,820,NGN,104473.34,No issues
2024-05-25,TikTok Ads,harmattan_drop,39134,1306,NGN,111555.87,No issues
2024-05-25,YouTube Pre-roll,black_friday,42520,930,NGN,214490.96,No issues
2024-05-26,Email / CRM,harmattan_drop,55109,1211,NGN,486499.33,No issues
2024-05-26,Google Ads,wedding_season_24,79265,1620,NGN,116513.32,No issues
2024-05-26,Influencer,retarget_q4,72956,762,NGN,138991.35,No issues
2024-05-26,TikTok Ads,showreel_push,36066,485,NGN,96362.84,No issues
2024-05-26,YouTube Pre-roll,harmattan_drop,24816,536,NGN,139502.52,No issues
2024-05-27,Google Ads,harmattan_drop,10116,159,NGN,31219.93,No issues
2024-05-27,Influencer,always_on,76284,2318,NGN,336938.31,No issues
2024-05-27,Meta Ads,retarget_q4,59767,405,NGN,39151.21,No issues
2024-05-28,Email / CRM,always_on,85963,1358,NGN,347112.41,No issues
2024-05-28,Google Ads,wedding_season_23,24286,624,NGN,178657.83,No issues
2024-05-28,Influencer,black_friday,85748,1946,NGN,532197.15,No issues
2024-05-28,Meta Ads,harmattan_drop,60735,328,NGN,107397.94,No issues
2024-05-28,TikTok Ads,showreel_push,41259,350,NGN,25786.32,No issues
2024-05-28,YouTube Pre-roll,blackfriday24,39809,221,NGN,54705.54,No issues
2024-05-29,Google Ads,always_on,48510,235,NGN,48692.18,No issues
2024-05-29,Influencer,wedding_season_24,16356,467,NGN,70156.03,No issues
2024-05-29,Meta Ads,lagos_nights_launch,55959,933,NGN,59453.28,No issues
2024-05-29,TikTok Ads,harmattan_drop,43455,1497,NGN,509105.06,No issues
2024-05-29,YouTube Pre-roll,wedding_season_24,30068,656,NGN,232652.12,No issues
2024-05-30,Google Ads,lagos_nights_launch,15254,97,NGN,27142.12,No issues
2024-05-30,Influencer,blackfriday24,12534,127,NGN,31165.47,No issues
2024-05-30,Meta Ads,harmattan_drop,27630,564,NGN,119330.4,No issues
2024-05-30,TikTok Ads,black_friday,89121,2568,NGN,540186.42,No issues
2024-05-30,YouTube Pre-roll,always_on,3435,87,NGN,21021.07,No issues
2024-05-31,Email / CRM,harmattan_drop,35825,638,NGN,223752.43,No issues
2024-05-31,Google Ads,blackfriday24,39134,327,NGN,80224.16,No issues
2024-05-31,Influencer,harmattan_drop,89038,1487,NGN,565215.64,No issues
2024-05-31,Meta Ads,always_on,74556,2015,NGN,841609.76,No issues
2024-05-31,TikTok Ads,harmattan_drop,39462,544,NGN,188709.41,No issues
2024-05-31,YouTube Pre-roll,wedding_season_24,46479,1431,NGN,438237.39,No issues
2024-06-01,Email / CRM,blackfriday24,22634,172,NGN,40563.73,No issues
2024-06-01,Google Ads,blackfriday24,39649,721,NGN,187110.95,No issues
2024-06-01,Meta Ads,harmattan_drop,46253,1356,NGN,366535.28,No issues
2024-06-01,TikTok Ads,brand_always_on,25273,606,NGN,83210.28,No issues
2024-06-01,YouTube Pre-roll,brand_always_on,32529,617,NGN,90153.45,No issues
2024-06-02,Email / CRM,retarget_q4,11240,58,NGN,20483.17,No issues
2024-06-02,Google Ads,blackfriday24,12343,384,NGN,119347.54,No issues
2024-06-02,Meta Ads,wedding_season_23,69775,2420,NGN,378093.75,No issues
2024-06-02,YouTube Pre-roll,harmattan_drop,38951,1132,NGN,258654.2,No issues
2024-06-03,Email / CRM,harmattan_drop,49235,1615,NGN,541994.3,No issues
2024-06-03,TikTok Ads,wedding_season_24,26717,908,NGN,193350.51,No issues
2024-06-03,YouTube Pre-roll,harmattan_drop,55202,1753,NGN,292163.07,No issues
2024-06-04,Influencer,lagos_nights_launch,35203,1006,NGN,61336.6,No issues
2024-06-04,TikTok Ads,showreel_push,67464,1198,NGN,448806.73,No issues
2024-06-04,YouTube Pre-roll,lagos_nights_launch,30552,125,NGN,51759.63,No issues
2024-06-05,Influencer,wedding_season_23,28482,599,NGN,203819.9,No issues
2024-06-05,Meta Ads,harmattan_drop,65711,1690,NGN,644915.68,No issues
2024-06-06,Google Ads,harmattan_drop,52208,1056,NGN,193769.64,No issues
2024-06-06,Influencer,always_on,4814,101,NGN,19362.82,No issues
2024-06-06,TikTok Ads,showreel_push,18915,173,NGN,13039.2,No issues
2024-06-06,YouTube Pre-roll,harmattan_drop,64604,294,NGN,107527.12,No issues
2024-06-07,Google Ads,retarget_q4,71032,700,NGN,44863.35,No issues
2024-06-07,Influencer,brand_always_on,86705,2526,NGN,291040.87,No issues
2024-06-07,Meta Ads,harmattan_drop,55094,1565,NGN,542442.75,No issues
2024-06-07,TikTok Ads,harmattan_drop,55609,694,NGN,167932.18,No issues
2024-06-07,YouTube Pre-roll,wedding_season_24,51920,1592,NGN,646459.67,No issues
2024-06-08,Google Ads,harmattan_drop,15612,457,NGN,67026.94,No issues
2024-06-08,Influencer,harmattan_drop,48118,778,NGN,242798.24,No issues
2024-06-08,Meta Ads,blackfriday24,10080,98,NGN,37882.23,No issues
2024-06-08,YouTube Pre-roll,harmattan_drop,64588,1039,NGN,290737.74,No issues
2024-06-09,Email / CRM,brand_always_on,34505,935,NGN,220410.36,No issues
2024-06-09,TikTok Ads,showreel_push,50907,530,NGN,117012.08,No issues
2024-06-09,YouTube Pre-roll,retarget_q4,19766,560,NGN,35059.17,No issues
2024-06-10,Email / CRM,showreel_push,21790,134,NGN,33191.4,No issues
2024-06-10,Meta Ads,retarget_q4,3269,57,NGN,19633.95,No issues
2024-06-10,TikTok Ads,harmattan_drop,71156,1966,NGN,431888.86,No issues
2024-06-11,Email / CRM,retarget_q4,86742,357,NGN,34903.71,No issues
2024-06-11,Google Ads,wedding_season_23,32600,146,NGN,49828.57,No issues
2024-06-11,Influencer,retarget_q4,65866,1755,NGN,209943.54,No issues
2024-06-11,Meta Ads,brand_always_on,65316,1638,NGN,215980.85,No issues
2024-06-11,TikTok Ads,wedding_season_23,86588,2834,NGN,506002.72,No issues
2024-06-11,YouTube Pre-roll,harmattan_drop,79593,1094,NGN,374731.73,No issues
2024-06-12,Email / CRM,retarget_q4,48207,792,NGN,83247.31,No issues
2024-06-12,Google Ads,wedding_season_23,54607,1116,NGN,128740.67,No issues
2024-06-12,Meta Ads,harmattan_drop,3010,42,NGN,13520.25,No issues
2024-06-12,YouTube Pre-roll,black_friday,78399,2551,NGN,389111.85,No issues
2024-06-13,Email / CRM,showreel_push,47280,927,NGN,88893.57,No issues
2024-06-13,Influencer,retarget_q4,60028,719,NGN,285882.68,No issues
2024-06-13,Meta Ads,brand_always_on,69813,326,NGN,29148.58,No issues
2024-06-13,TikTok Ads,harmattan_drop,29263,149,NGN,18735.95,No issues
2024-06-13,YouTube Pre-roll,retarget_q4,44242,1086,NGN,92093.08,No issues
2024-06-14,Email / CRM,blackfriday24,59266,470,NGN,87201.06,No issues
2024-06-14,Google Ads,wedding_season_24,17482,105,NGN,33041.44,No issues
2024-06-14,Meta Ads,wedding_season_23,39914,1075,NGN,216447.72,No issues
2024-06-14,TikTok Ads,black_friday,23581,271,NGN,54082.15,No issues
2024-06-14,YouTube Pre-roll,black_friday,89204,821,NGN,55565.41,No issues
2024-06-15,Google Ads,harmattan_drop,77690,734,NGN,267251.22,No issues
2024-06-15,Influencer,black_friday,64829,2173,NGN,506432.48,No issues
2024-06-15,TikTok Ads,harmattan_drop,9149,134,NGN,41744.76,No issues
2024-06-16,Email / CRM,showreel_push,30279,205,NGN,57112.1,No issues
2024-06-16,Google Ads,lagos_nights_launch,50949,1164,NGN,169479.96,No issues
2024-06-16,Influencer,harmattan_drop,39829,276,NGN,105645.68,No issues
2024-06-16,Meta Ads,retarget_q4,39980,623,NGN,176562.65,No issues
2024-06-16,TikTok Ads,harmattan_drop,69531,1939,NGN,392848.08,No issues
2024-06-16,YouTube Pre-roll,lagos_nights_launch,45746,376,NGN,88900.21,No issues
2024-06-17,Google Ads,retarget_q4,85349,2808,NGN,768055.04,No issues
2024-06-17,Influencer,lagos_nights_launch,83280,1350,NGN,215136.55,No issues
2024-06-17,TikTok Ads,always_on,4468,130,NGN,20844.07,No issues
2024-06-17,YouTube Pre-roll,harmattan_drop,37591,1231,NGN,514192.16,No issues
2024-06-18,Email / CRM,blackfriday24,87485,1132,NGN,281260.35,No issues
2024-06-18,Google Ads,retarget_q4,70140,860,NGN,106506.03,No issues
2024-06-18,Influencer,retarget_q4,33354,157,NGN,65626.23,No issues
2024-06-18,Meta Ads,wedding_season_23,72806,351,NGN,94235.21,No issues
2024-06-18,TikTok Ads,harmattan_drop,15764,330,NGN,76875.89,No issues
2024-06-18,YouTube Pre-roll,blackfriday24,78651,1883,NGN,247646.44,No issues
2024-06-19,Email / CRM,harmattan_drop,58464,574,NGN,141499.7,No issues
2024-06-19,Google Ads,harmattan_drop,43404,910,NGN,220536.45,No issues
2024-06-19,Influencer,harmattan_drop,57719,1022,NGN,219038.23,No issues
2024-06-19,Meta Ads,black_friday,84671,1634,NGN,548397.31,No issues
2024-06-19,TikTok Ads,lagos_nights_launch,44578,993,NGN,409940.0,No issues
2024-06-19,YouTube Pre-roll,harmattan_drop,41552,683,NGN,221439.29,No issues
2024-06-20,Email / CRM,black_friday,59516,1522,NGN,186209.8,No issues
2024-06-20,Google Ads,always_on,62218,934,NGN,149286.25,No issues
2024-06-20,Influencer,wedding_season_23,42185,1062,NGN,374145.97,No issues
2024-06-20,Meta Ads,retarget_q4,60152,782,NGN,311306.87,No issues
2024-06-21,Email / CRM,harmattan_drop,58941,887,NGN,244983.05,No issues
2024-06-21,Google Ads,wedding_season_23,21530,700,NGN,103005.2,No issues
2024-06-21,Influencer,blackfriday24,48163,1291,NGN,242771.34,No issues
2024-06-21,YouTube Pre-roll,harmattan_drop,43830,399,NGN,105715.29,No issues
2024-06-22,Email / CRM,brand_always_on,39670,705,NGN,106398.44,No issues
2024-06-22,Google Ads,wedding_season_24,31453,508,NGN,207220.29,No issues
2024-06-22,TikTok Ads,harmattan_drop,16614,164,NGN,29178.28,No issues
2024-06-23,Email / CRM,wedding_season_23,13220,413,NGN,103309.1,No issues
2024-06-23,Google Ads,lagos_nights_launch,23430,557,NGN,176329.86,No issues
2024-06-23,Influencer,black_friday,74376,2168,NGN,153211.16,No issues
2024-06-23,Meta Ads,blackfriday24,42860,1352,NGN,406038.74,No issues
2024-06-23,TikTok Ads,blackfriday24,76648,621,NGN,189051.9,No issues
2024-06-23,YouTube Pre-roll,wedding_season_23,26937,591,NGN,92826.32,No issues
2024-06-24,Email / CRM,harmattan_drop,65357,1504,NGN,283441.24,No issues
2024-06-24,Google Ads,retarget_q4,47033,1506,NGN,183770.08,No issues
2024-06-24,Influencer,wedding_season_24,85208,2314,NGN,935825.77,No issues
2024-06-24,Meta Ads,harmattan_drop,60606,1565,NGN,200342.08,No issues
2024-06-24,TikTok Ads,showreel_push,10379,348,NGN,80544.93,No issues
2024-06-24,YouTube Pre-roll,harmattan_drop,77856,1099,NGN,338269.26,No issues
2024-06-25,Email / CRM,wedding_season_24,51873,356,NGN,112891.46,No issues
2024-06-25,Influencer,blackfriday24,11826,62,NGN,13304.88,No issues
2024-06-25,Meta Ads,harmattan_drop,34104,1102,NGN,373845.26,No issues
2024-06-25,YouTube Pre-roll,blackfriday24,10829,315,NGN,42526.45,No issues
2024-06-26,Email / CRM,brand_always_on,27000,211,NGN,30557.3,No issues
2024-06-26,Meta Ads,harmattan_drop,62911,1779,NGN,475372.63,No issues
2024-06-27,Google Ads,retarget_q4,64742,684,NGN,171276.28,No issues
2024-06-27,Influencer,harmattan_drop,40516,691,NGN,45132.23,No issues
2024-06-27,Meta Ads,retarget_q4,69046,1780,NGN,473946.93,No issues
2024-06-27,TikTok Ads,retarget_q4,76791,1209,NGN,298324.75,No issues
2024-06-27,YouTube Pre-roll,showreel_push,78066,2448,NGN,674781.53,No issues
2024-06-28,Email / CRM,wedding_season_24,86417,2718,NGN,643340.98,No issues
2024-06-28,Google Ads,harmattan_drop,74261,801,NGN,327983.01,No issues
2024-06-28,Influencer,blackfriday24,88262,2120,NGN,863670.45,No issues
2024-06-28,Meta Ads,harmattan_drop,33244,551,NGN,138462.14,No issues
2024-06-28,TikTok Ads,wedding_season_24,70872,2450,NGN,234117.81,No issues
2024-06-29,Google Ads,showreel_push,89876,1425,NGN,409894.26,No issues
2024-06-29,Influencer,harmattan_drop,17189,202,NGN,69296.77,No issues
2024-06-29,Meta Ads,showreel_push,10572,195,NGN,14306.25,No issues
2024-06-29,TikTok Ads,harmattan_drop,87718,2254,NGN,888215.34,No issues
2024-06-29,YouTube Pre-roll,wedding_season_23,38636,1225,NGN,293910.58,No issues
2024-06-30,Email / CRM,blackfriday24,82827,1279,NGN,259466.57,No issues
2024-06-30,Influencer,retarget_q4,80310,1119,NGN,221128.42,No issues
2024-06-30,Meta Ads,lagos_nights_launch,80982,1569,NGN,363344.81,No issues
2024-06-30,TikTok Ads,wedding_season_23,78707,1141,NGN,405628.7,No issues
2024-06-30,YouTube Pre-roll,blackfriday24,36934,426,NGN,140522.65,No issues
2024-07-01,Email / CRM,black_friday,61023,957,NGN,264832.98,No issues
2024-07-01,Google Ads,black_friday,25463,490,NGN,78856.37,No issues
2024-07-01,Influencer,harmattan_drop,29953,832,NGN,229130.89,No issues
2024-07-01,TikTok Ads,wedding_season_24,38314,355,NGN,50321.19,No issues
2024-07-01,YouTube Pre-roll,wedding_season_24,88922,625,NGN,186281.43,No issues
2024-07-02,Email / CRM,harmattan_drop,8669,112,NGN,7981.52,No issues
2024-07-02,Google Ads,harmattan_drop,81213,766,NGN,59997.4,No issues
2024-07-02,Influencer,wedding_season_24,78620,754,NGN,250001.0,No issues
2024-07-02,Meta Ads,always_on,33466,450,NGN,74296.85,No issues
2024-07-02,YouTube Pre-roll,always_on,14682,309,NGN,34176.81,No issues
2024-07-03,Email / CRM,harmattan_drop,56788,809,NGN,132945.51,No issues
2024-07-03,Google Ads,wedding_season_24,40906,1068,NGN,305842.48,No issues
2024-07-03,Influencer,wedding_season_24,31288,262,NGN,108501.79,No issues
2024-07-03,Meta Ads,harmattan_drop,63624,916,NGN,102388.58,No issues
2024-07-03,TikTok Ads,retarget_q4,31203,1015,NGN,377728.89,No issues
2024-07-03,YouTube Pre-roll,harmattan_drop,10239,320,NGN,92225.01,No issues
2024-07-04,Email / CRM,brand_always_on,73695,1991,NGN,310983.24,No issues
2024-07-04,Google Ads,wedding_season_24,78853,2052,NGN,761360.94,No issues
2024-07-04,Influencer,harmattan_drop,22092,154,NGN,28018.42,No issues
2024-07-04,Meta Ads,lagos_nights_launch,72250,1340,NGN,399401.31,No issues
2024-07-04,TikTok Ads,black_friday,87667,1775,NGN,514754.57,No issues
