rate_date,from_currency,to_currency,rate,is_filled,source_rate_date,is_corrected,original_rate
2025-01-30,EUR,NGN,4384.4106,False,2025-01-30,False,4384.4106
2025-01-31,EUR,NGN,4383.02,False,2025-01-31,False,4383.02
2025-02-01,EUR,NGN,4383.02,True,2025-01-31,False,4383.02
2025-02-02,EUR,NGN,4383.02,True,2025-01-31,False,4383.02
2025-02-03,EUR,NGN,4391.1143,False,2025-02-03,False,4391.1143
2025-02-04,EUR,NGN,4449.652,False,2025-02-04,False,4449.652
2025-02-05,EUR,NGN,4434.7042,False,2025-02-05,False,4434.7042
2025-02-06,EUR,NGN,4447.55,False,2025-02-06,False,4447.55
2025-02-07,EUR,NGN,4445.086,False,2025-02-07,False,4445.086
2025-02-08,EUR,NGN,4445.086,True,2025-02-07,False,4445.086
2025-02-09,EUR,NGN,4445.086,True,2025-02-07,False,4445.086
2025-02-10,EUR,NGN,4535.859,False,2025-02-10,False,4535.859
2025-02-11,EUR,NGN,4522.1117,False,2025-02-11,False,4522.1117
2025-02-12,EUR,NGN,4510.2193,False,2025-02-12,False,4510.2193
2025-02-13,EUR,NGN,4500.72,False,2025-02-13,False,4500.72
2025-02-14,EUR,NGN,4456.5813,False,2025-02-14,False,4456.5813
2025-02-15,EUR,NGN,4456.5813,True,2025-02-14,False,4456.5813
2025-02-16,EUR,NGN,4456.5813,True,2025-02-14,False,4456.5813
2025-02-17,EUR,NGN,4456.5813,True,2025-02-14,False,4456.5813
2025-02-18,EUR,NGN,4476.529,False,2025-02-18,False,4476.529
2025-02-19,EUR,NGN,4490.4604,False,2025-02-19,False,4490.4604
2025-02-20,EUR,NGN,4557.6989,False,2025-02-20,False,4557.6989
2025-02-21,EUR,NGN,4517.6,False,2025-02-21,False,4517.6
2025-02-22,EUR,NGN,4517.6,True,2025-02-21,False,4517.6
2025-02-23,EUR,NGN,4517.6,True,2025-02-21,False,4517.6
2025-02-24,EUR,NGN,4521.2181,False,2025-02-24,False,4521.2181
2025-02-25,EUR,NGN,4510.2446,False,2025-02-25,False,4510.2446
2025-02-26,EUR,NGN,4555.06,False,2025-02-26,False,4555.06
2025-02-27,EUR,NGN,4569.5606,False,2025-02-27,False,4569.5606
2025-02-28,EUR,NGN,4559.65,False,2025-02-28,False,4559.65
2025-03-01,EUR,NGN,4559.65,True,2025-02-28,False,4559.65
2025-03-02,EUR,NGN,4559.65,True,2025-02-28,False,4559.65
2025-03-03,EUR,NGN,4673.0743,False,2025-03-03,False,4673.0743
2025-03-04,EUR,NGN,4706.4933,False,2025-03-04,False,4706.4933
2025-03-05,EUR,NGN,4626.0763,False,2025-03-05,False,4626.0763
2025-03-06,EUR,NGN,4661.41,False,2025-03-06,False,4661.41
2025-03-07,EUR,NGN,4668.8792,False,2025-03-07,False,4668.8792
2025-03-08,EUR,NGN,4668.8792,True,2025-03-07,False,4668.8792
2025-03-09,EUR,NGN,4668.8792,True,2025-03-07,False,4668.8792
2025-03-10,EUR,NGN,4758.3462,False,2025-03-10,False,4758.3462
2025-03-11,EUR,NGN,4776.95,False,2025-03-11,False,4776.95
2025-03-12,EUR,NGN,4795.8819,False,2025-03-12,False,4795.8819
2025-03-13,EUR,NGN,4804.6924,False,2025-03-13,False,4804.6924
2025-03-14,EUR,NGN,4778.6463,False,2025-03-14,False,4778.6463
2025-03-15,EUR,NGN,4778.6463,True,2025-03-14,False,4778.6463
2025-03-16,EUR,NGN,4778.6463,True,2025-03-14,False,4778.6463
2025-03-17,EUR,NGN,4785.98,False,2025-03-17,False,4785.98
2025-03-18,EUR,NGN,4862.3873,False,2025-03-18,False,4862.3873
2025-03-19,EUR,NGN,4929.1463,False,2025-03-19,False,4929.1463
2025-03-20,EUR,NGN,4925.1103,False,2025-03-20,False,4925.1103
2025-03-21,EUR,NGN,4932.5786,False,2025-03-21,False,4932.5786
2025-03-22,EUR,NGN,4932.5786,True,2025-03-21,False,4932.5786
2025-03-23,EUR,NGN,4932.5786,True,2025-03-21,False,4932.5786
2025-03-24,EUR,NGN,4917.4327,False,2025-03-24,False,4917.4327
2025-03-25,EUR,NGN,4932.2294,False,2025-03-25,False,4932.2294
2025-03-26,EUR,NGN,4917.8,False,2025-03-26,False,4917.8
2025-03-27,EUR,NGN,4954.79,False,2025-03-27,False,4954.79
2025-03-28,EUR,NGN,4951.63,False,2025-03-28,False,4951.63
2025-03-29,EUR,NGN,4951.63,True,2025-03-28,False,4951.63
2025-03-30,EUR,NGN,4951.63,True,2025-03-28,False,4951.63
2025-03-31,EUR,NGN,4972.1745,False,2025-03-31,False,4972.1745
2025-04-01,EUR,NGN,5021.0245,False,2025-04-01,False,5021.0245
2025-04-02,EUR,NGN,4989.4429,False,2025-04-02,False,4989.4429
2025-04-03,EUR,NGN,5025.1808,False,2025-04-03,False,5025.1808
2025-04-04,EUR,NGN,5048.4054,False,2025-04-04,False,5048.4054
2025-04-05,EUR,NGN,5048.4054,True,2025-04-04,False,5048.4054
2025-04-06,EUR,NGN,5048.4054,True,2025-04-04,False,5048.4054
2025-04-07,EUR,NGN,5059.15,False,2025-04-07,False,5059.15
2025-04-08,EUR,NGN,5085.1809,False,2025-04-08,False,5085.1809
2025-04-09,EUR,NGN,5111.0649,False,2025-04-09,False,5111.0649
2025-04-10,EUR,NGN,5126.77,False,2025-04-10,False,5126.77
2025-04-11,EUR,NGN,5141.5598,False,2025-04-11,False,5141.5598
2025-04-12,EUR,NGN,5141.5598,True,2025-04-11,False,5141.5598
2025-04-13,EUR,NGN,5141.5598,True,2025-04-11,False,5141.5598
2025-04-14,EUR,NGN,5184.5763,False,2025-04-14,False,5184.5763
2025-04-15,EUR,NGN,5233.64,False,2025-04-15,False,5233.64
2025-04-16,EUR,NGN,5255.1939,False,2025-04-16,False,5255.1939
2025-04-17,EUR,NGN,5266.04,False,2025-04-17,False,5266.04
2025-04-18,EUR,NGN,5255.0145,False,2025-04-18,False,5255.0145
2025-04-19,EUR,NGN,5255.0145,True,2025-04-18,False,5255.0145
2025-04-20,EUR,NGN,5255.0145,True,2025-04-18,False,5255.0145
2025-04-21,EUR,NGN,5183.43,False,2025-04-21,False,5183.43
2025-04-22,EUR,NGN,5122.2791,False,2025-04-22,False,5122.2791
2025-04-23,EUR,NGN,5105.53,False,2025-04-23,False,5105.53
2025-04-24,EUR,NGN,5136.9785,False,2025-04-24,False,5136.9785
2025-04-25,EUR,NGN,5131.7,False,2025-04-25,False,5131.7
2025-04-26,EUR,NGN,5131.7,True,2025-04-25,False,5131.7
2025-04-27,EUR,NGN,5131.7,True,2025-04-25,False,5131.7
2025-04-28,EUR,NGN,5068.1912,False,2025-04-28,False,5068.1912
2025-04-29,EUR,NGN,5097.97,False,2025-04-29,False,5097.97
2025-04-30,EUR,NGN,5092.9815,False,2025-04-30,False,5092.9815
2025-05-01,EUR,NGN,5022.34,False,2025-05-01,False,5022.34
2025-05-02,EUR,NGN,5054.36,False,2025-05-02,False,5054.36
2025-05-03,EUR,NGN,5054.36,True,2025-05-02,False,5054.36
2025-05-04,EUR,NGN,5054.36,True,2025-05-02,False,5054.36
2025-05-05,EUR,NGN,5099.95,False,2025-05-05,False,5099.95
2025-05-06,EUR,NGN,5146.6785,False,2025-05-06,False,5146.6785
2025-05-07,EUR,NGN,5164.55,False,2025-05-07,False,5164.55
2025-05-08,EUR,NGN,5160.0147,False,2025-05-08,False,5160.0147
2025-05-09,EUR,NGN,5161.15,False,2025-05-09,False,5161.15
2025-05-10,EUR,NGN,5161.15,True,2025-05-09,False,5161.15
2025-05-11,EUR,NGN,5161.15,True,2025-05-09,False,5161.15
2025-05-12,EUR,NGN,5275.9389,False,2025-05-12,False,5275.9389
2025-05-13,EUR,NGN,5275.9389,True,2025-05-12,False,5275.9389
2025-05-14,EUR,NGN,5253.5298,False,2025-05-14,False,5253.5298
2025-05-15,EUR,NGN,5230.6361,False,2025-05-15,False,5230.6361
2025-05-16,EUR,NGN,5228.5,False,2025-05-16,False,5228.5
2025-05-17,EUR,NGN,5228.5,True,2025-05-16,False,5228.5
2025-05-18,EUR,NGN,5228.5,True,2025-05-16,False,5228.5
2025-05-19,EUR,NGN,5219.6343,False,2025-05-19,False,5219.6343
2025-05-20,EUR,NGN,5236.8721,False,2025-05-20,False,5236.8721
2025-05-21,EUR,NGN,5236.7064,False,2025-05-21,False,5236.7064
2025-05-22,EUR,NGN,5260.5019,False,2025-05-22,False,5260.5019
2025-05-23,EUR,NGN,5293.2316,False,2025-05-23,False,5293.2316
2025-05-24,EUR,NGN,5293.2316,True,2025-05-23,False,5293.2316
2025-05-25,EUR,NGN,5293.2316,True,2025-05-23,False,5293.2316
2025-05-26,EUR,NGN,5293.2316,True,2025-05-23,False,5293.2316
2025-05-27,EUR,NGN,5289.8481,False,2025-05-27,False,5289.8481
2025-05-28,EUR,NGN,5313.97,False,2025-05-28,False,5313.97
2025-05-29,EUR,NGN,5331.02,False,2025-05-29,False,5331.02
2025-05-30,EUR,NGN,5352.7154,False,2025-05-30,False,5352.7154
2025-05-31,EUR,NGN,5352.7154,True,2025-05-30,False,5352.7154
2025-06-01,EUR,NGN,5352.7154,True,2025-05-30,False,5352.7154
2025-06-02,EUR,NGN,5398.04,False,2025-06-02,False,5398.04
2025-06-03,EUR,NGN,5387.31,False,2025-06-03,False,5387.31
2025-06-04,EUR,NGN,5422.99,False,2025-06-04,False,5422.99
2025-06-05,EUR,NGN,5434.2553,False,2025-06-05,False,5434.2553
2025-06-06,EUR,NGN,5465.6876,False,2025-06-06,False,5465.6876
2025-06-07,EUR,NGN,5465.6876,True,2025-06-06,False,5465.6876
2025-06-08,EUR,NGN,5465.6876,True,2025-06-06,False,5465.6876
2025-06-09,EUR,NGN,5566.5956,False,2025-06-09,False,5566.5956
2025-06-10,EUR,NGN,5582.8571,False,2025-06-10,False,5582.8571
2025-06-11,EUR,NGN,5580.3529,False,2025-06-11,False,5580.3529
2025-06-12,EUR,NGN,5532.7148,False,2025-06-12,False,5532.7148
2025-06-13,EUR,NGN,5532.7148,True,2025-06-12,False,5532.7148
2025-06-14,EUR,NGN,5532.7148,True,2025-06-12,False,5532.7148
2025-06-15,EUR,NGN,5532.7148,True,2025-06-12,False,5532.7148
2025-06-16,EUR,NGN,5467.1975,False,2025-06-16,False,5467.1975
2025-06-17,EUR,NGN,5481.1878,False,2025-06-17,False,5481.1878
2025-06-18,EUR,NGN,5485.05,False,2025-06-18,False,5485.05
2025-06-19,EUR,NGN,5501.16,False,2025-06-19,False,5501.16
2025-06-20,EUR,NGN,5505.36,False,2025-06-20,False,5505.36
2025-06-21,EUR,NGN,5505.36,True,2025-06-20,False,5505.36
2025-06-22,EUR,NGN,5505.36,True,2025-06-20,False,5505.36
2025-06-23,EUR,NGN,5472.32,False,2025-06-23,False,5472.32
2025-06-24,EUR,NGN,5478.4322,False,2025-06-24,False,5478.4322
2025-06-25,EUR,NGN,5524.34,False,2025-06-25,False,5524.34
2025-06-26,EUR,NGN,5466.68,False,2025-06-26,False,5466.68
2025-06-27,EUR,NGN,5478.14,False,2025-06-27,False,5478.14
2025-06-28,EUR,NGN,5478.14,True,2025-06-27,False,5478.14
2025-06-29,EUR,NGN,5478.14,True,2025-06-27,False,5478.14
2025-06-30,EUR,NGN,5530.696,False,2025-06-30,False,5530.696
2025-07-01,EUR,NGN,5535.0314,False,2025-07-01,False,5535.0314
2025-07-02,EUR,NGN,5535.0314,True,2025-07-01,False,5535.0314
2025-07-03,EUR,NGN,5571.7744,False,2025-07-03,False,5571.7744
2025-07-04,EUR,NGN,5551.1608,False,2025-07-04,False,5551.1608
2023-01-01,GBP,NGN,568.04,True,2023-01-02,False,568.04
2023-01-02,GBP,NGN,568.04,False,2023-01-02,False,568.04
2023-01-03,GBP,NGN,570.79,False,2023-01-03,False,570.79
2023-01-04,GBP,NGN,569.2,False,2023-01-04,False,569.2
2023-01-05,GBP,NGN,574.9604,False,2023-01-05,False,574.9604
2023-01-06,GBP,NGN,577.2317,False,2023-01-06,False,577.2317
2023-01-07,GBP,NGN,577.2317,True,2023-01-06,False,577.2317
2023-01-08,GBP,NGN,577.2317,True,2023-01-06,False,577.2317
2023-01-09,GBP,NGN,571.3005,False,2023-01-09,False,571.3005
2023-01-10,GBP,NGN,574.97,False,2023-01-10,False,574.97
2023-01-11,GBP,NGN,574.97,True,2023-01-10,False,574.97
2023-01-12,GBP,NGN,578.3677,False,2023-01-12,False,578.3677
2023-01-13,GBP,NGN,574.1625,False,2023-01-13,False,574.1625
2023-01-14,GBP,NGN,574.1625,True,2023-01-13,False,574.1625
2023-01-15,GBP,NGN,574.1625,True,2023-01-13,False,574.1625
2023-01-16,GBP,NGN,576.9544,False,2023-01-16,False,576.9544
2023-01-17,GBP,NGN,574.75,False,2023-01-17,False,574.75
2023-01-18,GBP,NGN,576.54,False,2023-01-18,False,576.54
2023-01-19,GBP,NGN,578.67,False,2023-01-19,False,578.67
2023-01-20,GBP,NGN,574.67,False,2023-01-20,False,574.67
2023-01-21,GBP,NGN,574.67,True,2023-01-20,False,574.67
2023-01-22,GBP,NGN,574.67,True,2023-01-20,False,574.67
2023-01-23,GBP,NGN,577.3394,False,2023-01-23,False,577.3394
2023-01-24,GBP,NGN,579.2432,False,2023-01-24,False,579.2432
2023-01-25,GBP,NGN,575.6409,False,2023-01-25,False,575.6409
2023-01-26,GBP,NGN,573.5757,False,2023-01-26,False,573.5757
2023-01-27,GBP,NGN,581.0398,False,2023-01-27,False,581.0398
2023-01-28,GBP,NGN,581.0398,True,2023-01-27,False,581.0398
2023-01-29,GBP,NGN,581.0398,True,2023-01-27,False,581.0398
2023-01-30,GBP,NGN,578.16,False,2023-01-30,False,578.16
2023-01-31,GBP,NGN,571.94,False,2023-01-31,False,571.94
2023-02-01,GBP,NGN,571.94,True,2023-01-31,False,571.94
2023-02-02,GBP,NGN,569.5778,False,2023-02-02,False,569.5778
2023-02-03,GBP,NGN,568.59,False,2023-02-03,False,568.59
2023-02-04,GBP,NGN,568.59,True,2023-02-03,False,568.59
2023-02-05,GBP,NGN,568.59,True,2023-02-03,False,568.59
2023-02-06,GBP,NGN,570.72,False,2023-02-06,False,570.72
2023-02-07,GBP,NGN,575.3488,False,2023-02-07,False,575.3488
2023-02-08,GBP,NGN,580.2982,False,2023-02-08,False,580.2982
2023-02-09,GBP,NGN,583.6439,False,2023-02-09,False,583.6439
2023-02-10,GBP,NGN,583.6439,True,2023-02-09,False,583.6439
2023-02-11,GBP,NGN,583.6439,True,2023-02-09,False,583.6439
2023-02-12,GBP,NGN,583.6439,True,2023-02-09,False,583.6439
2023-02-13,GBP,NGN,583.6439,True,2023-02-09,False,583.6439
2023-02-14,GBP,NGN,578.6889,False,2023-02-14,False,578.6889
2023-02-15,GBP,NGN,578.93,False,2023-02-15,False,578.93
2023-02-16,GBP,NGN,579.8479,False,2023-02-16,False,579.8479
2023-02-17,GBP,NGN,586.34,False,2023-02-17,False,586.34
2023-02-18,GBP,NGN,586.34,True,2023-02-17,False,586.34
2023-02-19,GBP,NGN,586.34,True,2023-02-17,False,586.34
2023-02-20,GBP,NGN,584.64,False,2023-02-20,False,584.64
2023-02-21,GBP,NGN,584.21,False,2023-02-21,False,584.21
2023-02-22,GBP,NGN,584.7108,False,2023-02-22,False,584.7108
2023-02-23,GBP,NGN,587.7181,False,2023-02-23,False,587.7181
2023-02-24,GBP,NGN,581.3645,False,2023-02-24,False,581.3645
2023-02-25,GBP,NGN,581.3645,True,2023-02-24,False,581.3645
2023-02-26,GBP,NGN,581.3645,True,2023-02-24,False,581.3645
2023-02-27,GBP,NGN,581.3645,True,2023-02-24,False,581.3645
2023-02-28,GBP,NGN,602.1188,False,2023-02-28,False,602.1188
2023-03-01,GBP,NGN,598.4838,False,2023-03-01,False,598.4838
2023-03-02,GBP,NGN,595.2643,False,2023-03-02,False,595.2643
2023-03-03,GBP,NGN,597.76,False,2023-03-03,False,597.76
2023-03-04,GBP,NGN,597.76,True,2023-03-03,False,597.76
2023-03-05,GBP,NGN,597.76,True,2023-03-03,False,597.76
2023-03-06,GBP,NGN,602.8867,False,2023-03-06,False,602.8867
2023-03-07,GBP,NGN,603.2018,False,2023-03-07,False,603.2018
2023-03-08,GBP,NGN,593.1082,False,2023-03-08,False,593.1082
2023-03-09,GBP,NGN,597.6643,False,2023-03-09,False,597.6643
2023-03-10,GBP,NGN,593.69,False,2023-03-10,False,593.69
2023-03-11,GBP,NGN,593.69,True,2023-03-10,False,593.69
2023-03-12,GBP,NGN,593.69,True,2023-03-10,False,593.69
2023-03-13,GBP,NGN,596.2213,False,2023-03-13,False,596.2213
2023-03-14,GBP,NGN,595.7369,False,2023-03-14,False,595.7369
2023-03-15,GBP,NGN,590.4328,False,2023-03-15,False,590.4328
2023-03-16,GBP,NGN,590.9722,False,2023-03-16,False,590.9722
2023-03-17,GBP,NGN,590.7345,False,2023-03-17,False,590.7345
2023-03-18,GBP,NGN,590.7345,True,2023-03-17,False,590.7345
2023-03-19,GBP,NGN,590.7345,True,2023-03-17,False,590.7345
2023-03-20,GBP,NGN,599.5981,False,2023-03-20,False,599.5981
2023-03-21,GBP,NGN,599.5981,True,2023-03-20,False,599.5981
2023-03-22,GBP,NGN,618.91,False,2023-03-22,False,618.91
2023-03-23,GBP,NGN,614.7746,False,2023-03-23,False,614.7746
2023-03-24,GBP,NGN,614.7746,True,2023-03-23,False,614.7746
2023-03-25,GBP,NGN,614.7746,True,2023-03-23,False,614.7746
2023-03-26,GBP,NGN,614.7746,True,2023-03-23,False,614.7746
2023-03-27,GBP,NGN,625.0229,False,2023-03-27,False,625.0229
2023-03-28,GBP,NGN,626.63,False,2023-03-28,False,626.63
2023-03-29,GBP,NGN,629.4602,False,2023-03-29,False,629.4602
2023-03-30,GBP,NGN,628.1126,False,2023-03-30,False,628.1126
2023-03-31,GBP,NGN,624.0338,False,2023-03-31,False,624.0338
2023-04-01,GBP,NGN,624.0338,True,2023-03-31,False,624.0338
2023-04-02,GBP,NGN,624.0338,True,2023-03-31,False,624.0338
2023-04-03,GBP,NGN,626.443,False,2023-04-03,False,626.443
2023-04-04,GBP,NGN,627.35,False,2023-04-04,False,627.35
2023-04-05,GBP,NGN,626.3645,False,2023-04-05,False,626.3645
2023-04-06,GBP,NGN,623.7623,False,2023-04-06,False,623.7623
2023-04-07,GBP,NGN,623.7623,True,2023-04-06,False,623.7623
2023-04-08,GBP,NGN,623.7623,True,2023-04-06,False,623.7623
2023-04-09,GBP,NGN,623.7623,True,2023-04-06,False,623.7623
2023-04-10,GBP,NGN,627.89,False,2023-04-10,False,627.89
2023-04-11,GBP,NGN,627.133,False,2023-04-11,False,627.133
2023-04-12,GBP,NGN,626.8096,False,2023-04-12,False,626.8096
2023-04-13,GBP,NGN,628.62,False,2023-04-13,False,628.62
2023-04-14,GBP,NGN,631.01,False,2023-04-14,False,631.01
2023-04-15,GBP,NGN,631.01,True,2023-04-14,False,631.01
2023-04-16,GBP,NGN,631.01,True,2023-04-14,False,631.01
2023-04-17,GBP,NGN,618.6131,False,2023-04-17,False,618.6131
2023-04-18,GBP,NGN,621.28,False,2023-04-18,False,621.28
2023-04-19,GBP,NGN,623.86,False,2023-04-19,False,623.86
2023-04-20,GBP,NGN,622.5929,False,2023-04-20,False,622.5929
2023-04-21,GBP,NGN,625.3851,False,2023-04-21,False,625.3851
2023-04-22,GBP,NGN,625.3851,True,2023-04-21,False,625.3851
2023-04-23,GBP,NGN,625.3851,True,2023-04-21,False,625.3851
2023-04-24,GBP,NGN,629.78,False,2023-04-24,False,629.78
2023-04-25,GBP,NGN,631.0877,False,2023-04-25,False,631.0877
2023-04-26,GBP,NGN,635.1,False,2023-04-26,False,635.1
2023-04-27,GBP,NGN,631.23,False,2023-04-27,False,631.23
2023-04-28,GBP,NGN,636.3821,False,2023-04-28,False,636.3821
2023-04-29,GBP,NGN,636.3821,True,2023-04-28,False,636.3821
2023-04-30,GBP,NGN,636.3821,True,2023-04-28,False,636.3821
2023-05-01,GBP,NGN,631.9571,False,2023-05-01,False,631.9571
2023-05-02,GBP,NGN,631.9571,True,2023-05-01,False,631.9571
2023-05-03,GBP,NGN,632.05,False,2023-05-03,False,632.05
2023-05-04,GBP,NGN,635.18,False,2023-05-04,False,635.18
2023-05-05,GBP,NGN,634.2106,False,2023-05-05,False,634.2106
2023-05-06,GBP,NGN,634.2106,True,2023-05-05,False,634.2106
2023-05-07,GBP,NGN,634.2106,True,2023-05-05,False,634.2106
2023-05-08,GBP,NGN,641.8297,False,2023-05-08,False,641.8297
2023-05-09,GBP,NGN,642.61,False,2023-05-09,False,642.61
2023-05-10,GBP,NGN,642.61,True,2023-05-09,False,642.61
2023-05-11,GBP,NGN,645.3712,False,2023-05-11,False,645.3712
2023-05-12,GBP,NGN,645.191,False,2023-05-12,False,645.191
2023-05-13,GBP,NGN,645.191,True,2023-05-12,False,645.191
2023-05-14,GBP,NGN,645.191,True,2023-05-12,False,645.191
2023-05-15,GBP,NGN,651.26,False,2023-05-15,False,651.26
2023-05-16,GBP,NGN,651.84,False,2023-05-16,False,651.84
2023-05-17,GBP,NGN,647.5152,False,2023-05-17,False,647.5152
2023-05-18,GBP,NGN,651.81,False,2023-05-18,False,651.81
2023-05-19,GBP,NGN,657.86,False,2023-05-19,False,657.86
2023-05-20,GBP,NGN,657.86,True,2023-05-19,False,657.86
2023-05-21,GBP,NGN,657.86,True,2023-05-19,False,657.86
2023-05-22,GBP,NGN,664.5456,False,2023-05-22,False,664.5456
2023-05-23,GBP,NGN,660.29,False,2023-05-23,False,660.29
2023-05-24,GBP,NGN,660.328,False,2023-05-24,False,660.328
2023-05-25,GBP,NGN,659.58,False,2023-05-25,False,659.58
2023-05-26,GBP,NGN,658.7369,False,2023-05-26,False,658.7369
2023-05-27,GBP,NGN,658.7369,True,2023-05-26,False,658.7369
2023-05-28,GBP,NGN,658.7369,True,2023-05-26,False,658.7369
2023-05-29,GBP,NGN,649.3842,False,2023-05-29,False,649.3842
2023-05-30,GBP,NGN,649.3842,True,2023-05-29,False,649.3842
2023-05-31,GBP,NGN,653.92,False,2023-05-31,False,653.92
2023-06-01,GBP,NGN,654.5852,False,2023-06-01,False,654.5852
2023-06-02,GBP,NGN,657.4983,False,2023-06-02,False,657.4983
2023-06-03,GBP,NGN,657.4983,True,2023-06-02,False,657.4983
2023-06-04,GBP,NGN,657.4983,True,2023-06-02,False,657.4983
2023-06-05,GBP,NGN,660.23,False,2023-06-05,False,660.23
2023-06-06,GBP,NGN,660.23,True,2023-06-05,False,660.23
2023-06-07,GBP,NGN,668.32,False,2023-06-07,False,668.32
2023-06-08,GBP,NGN,673.53,False,2023-06-08,False,673.53
2023-06-09,GBP,NGN,674.34,False,2023-06-09,False,674.34
2023-06-10,GBP,NGN,674.34,True,2023-06-09,False,674.34
2023-06-11,GBP,NGN,674.34,True,2023-06-09,False,674.34
2023-06-12,GBP,NGN,673.4357,False,2023-06-12,False,673.4357
2023-06-13,GBP,NGN,677.01,False,2023-06-13,False,677.01
2023-06-14,GBP,NGN,1096.76,False,2023-06-14,False,1096.76
2023-06-15,GBP,NGN,1105.8507,False,2023-06-15,False,1105.8507
2023-06-16,GBP,NGN,1099.1548,False,2023-06-16,False,1099.1548
2023-06-17,GBP,NGN,1099.1548,True,2023-06-16,False,1099.1548
2023-06-18,GBP,NGN,1099.1548,True,2023-06-16,False,1099.1548
2023-06-19,GBP,NGN,1116.3479,False,2023-06-19,False,1116.3479
2023-06-20,GBP,NGN,1120.57,False,2023-06-20,False,1120.57
2023-06-21,GBP,NGN,1127.93,False,2023-06-21,False,1127.93
2023-06-22,GBP,NGN,1138.4076,False,2023-06-22,False,1138.4076
2023-06-23,GBP,NGN,1152.3105,False,2023-06-23,False,1152.3105
2023-06-24,GBP,NGN,1152.3105,True,2023-06-23,False,1152.3105
2023-06-25,GBP,NGN,1152.3105,True,2023-06-23,False,1152.3105
2023-06-26,GBP,NGN,1151.74,False,2023-06-26,False,1151.74
2023-06-27,GBP,NGN,1155.1198,False,2023-06-27,False,1155.1198
2023-06-28,GBP,NGN,1141.92,False,2023-06-28,False,1141.92
2023-06-29,GBP,NGN,1154.99,False,2023-06-29,False,1154.99
2023-06-30,GBP,NGN,1166.48,False,2023-06-30,False,1166.48
2023-07-01,GBP,NGN,1166.48,True,2023-06-30,False,1166.48
2023-07-02,GBP,NGN,1166.48,True,2023-06-30,False,1166.48
2023-07-03,GBP,NGN,1177.69,False,2023-07-03,False,1177.69
2023-07-04,GBP,NGN,1184.14,False,2023-07-04,False,1184.14
2023-07-05,GBP,NGN,1197.35,False,2023-07-05,False,1197.35
2023-07-06,GBP,NGN,1192.0172,False,2023-07-06,False,1192.0172
2023-07-07,GBP,NGN,1192.0172,True,2023-07-06,False,1192.0172
2023-07-08,GBP,NGN,1192.0172,True,2023-07-06,False,1192.0172
2023-07-09,GBP,NGN,1192.0172,True,2023-07-06,False,1192.0172
2023-07-10,GBP,NGN,1207.83,False,2023-07-10,False,1207.83
2023-07-11,GBP,NGN,1205.5125,False,2023-07-11,False,1205.5125
2023-07-12,GBP,NGN,1217.64,False,2023-07-12,False,1217.64
2023-07-13,GBP,NGN,1219.7961,False,2023-07-13,False,1219.7961
2023-07-14,GBP,NGN,1221.9043,False,2023-07-14,False,1221.9043
2023-07-15,GBP,NGN,1221.9043,True,2023-07-14,False,1221.9043
2023-07-16,GBP,NGN,1221.9043,True,2023-07-14,False,1221.9043
2023-07-17,GBP,NGN,1234.914,False,2023-07-17,False,1234.914
2023-07-18,GBP,NGN,1238.54,False,2023-07-18,False,1238.54
2023-07-19,GBP,NGN,1244.4665,False,2023-07-19,False,1244.4665
2023-07-20,GBP,NGN,1246.91,False,2023-07-20,False,1246.91
2023-07-21,GBP,NGN,1253.04,False,2023-07-21,False,1253.04
2023-07-22,GBP,NGN,1253.04,True,2023-07-21,False,1253.04
2023-07-23,GBP,NGN,1253.04,True,2023-07-21,False,1253.04
2023-07-24,GBP,NGN,1262.5,False,2023-07-24,False,1262.5
2023-07-25,GBP,NGN,1253.97,False,2023-07-25,False,1253.97
2023-07-26,GBP,NGN,1258.8621,False,2023-07-26,False,1258.8621
2023-07-27,GBP,NGN,1273.1081,False,2023-07-27,False,1273.1081
2023-07-28,GBP,NGN,1282.31,False,2023-07-28,False,1282.31
2023-07-29,GBP,NGN,1282.31,True,2023-07-28,False,1282.31
2023-07-30,GBP,NGN,1282.31,True,2023-07-28,False,1282.31
2023-07-31,GBP,NGN,1281.5332,False,2023-07-31,False,1281.5332
2023-08-01,GBP,NGN,1272.4506,False,2023-08-01,False,1272.4506
2023-08-02,GBP,NGN,1287.4215,False,2023-08-02,False,1287.4215
2023-08-03,GBP,NGN,1290.2101,False,2023-08-03,False,1290.2101
2023-08-04,GBP,NGN,1290.2101,True,2023-08-03,False,1290.2101
2023-08-05,GBP,NGN,1290.2101,True,2023-08-03,False,1290.2101
2023-08-06,GBP,NGN,1290.2101,True,2023-08-03,False,1290.2101
2023-08-07,GBP,NGN,1287.6325,False,2023-08-07,False,1287.6325
2023-08-08,GBP,NGN,1291.7442,False,2023-08-08,False,1291.7442
2023-08-09,GBP,NGN,1294.3561,False,2023-08-09,False,1294.3561
2023-08-10,GBP,NGN,1301.7,False,2023-08-10,False,1301.7
2023-08-11,GBP,NGN,1306.59,False,2023-08-11,False,1306.59
2023-08-12,GBP,NGN,1306.59,True,2023-08-11,False,1306.59
2023-08-13,GBP,NGN,1306.59,True,2023-08-11,False,1306.59
2023-08-14,GBP,NGN,1306.59,True,2023-08-11,False,1306.59
2023-08-15,GBP,NGN,1329.2805,False,2023-08-15,False,1329.2805
2023-08-16,GBP,NGN,1337.5606,False,2023-08-16,False,1337.5606
